"","phi.cor[1,2]","phi.cor[1,3]","phi.cor[1,4]","phi.cor[2,3]","phi.cor[2,4]","phi.cor[3,4]"
"89",0.554260280728949,0.654115509652463,0.721584777409339,0.652088984655067,0.645075740567606,0.421290464254647
"90",0.542818467587297,0.560334145683131,0.658393134406767,0.665515121569397,0.511259088652218,0.339244039902699
"91",0.373723896690721,0.405712153427657,0.51874920267042,0.41313659841567,0.498735395580191,-0.036285241782925
"92",0.426657486739575,0.526856195033283,0.529958113297762,0.638506248448442,0.487586212836949,0.166376112766928
"93",0.389769818524911,0.53377860140154,0.417793781323878,0.67307082097201,0.350363017687198,-0.0337078229563309
"94",0.213441203630204,0.465148473469184,0.27954409428786,0.48837922015026,0.400401150772746,-0.176993682035618
"95",0.274380626576527,0.506535854746693,0.387495317418534,0.668204350561939,0.476961950004918,0.0696478636796834
"96",0.232631900746943,0.464889416569516,0.461593936987429,0.726491920630927,0.574800757322295,0.235085625362747
"97",0.3620075200189,0.440138279017928,0.563539439083597,0.752906534989149,0.537190454768588,0.176059937200017
"98",0.491683318540954,0.607037952533872,0.532102803723508,0.745928829084037,0.493216871363929,0.122777434929103
"99",0.462952649674853,0.494610316145722,0.539577289530413,0.624835287077539,0.52478768364605,0.00469406634099555
"100",0.576856402289877,0.716901103014817,0.340239037304542,0.658622354395036,0.482387028059246,-0.0357976398313974
"101",0.665970963927932,0.732511366003421,0.337511090712213,0.599181924088869,0.573092932180799,-0.0373691492659993
"102",0.408535741438315,0.615998495060543,0.131788758878922,0.273277612332229,0.619505158477125,-0.269332556384434
"103",0.551508992361014,0.529866394381631,0.229140793412812,0.13624116497629,0.649206831385947,-0.368027994116324
"104",0.640922302918629,0.505497162137531,0.548857121166555,0.277371712151304,0.685832887034907,-0.138851070120708
"105",0.44204971265652,0.559547771702066,0.380638925987132,0.359543772846831,0.592373431255161,-0.186252838335835
"106",0.456005171854273,0.67511121640786,0.381228159573472,0.516675634196321,0.683165457409503,0.0801381394308094
"107",0.592412371952527,0.76036390985628,0.515396318348706,0.493009176993341,0.810973029697066,0.228343022149268
"108",0.679002450826041,0.823787991263335,0.690230901199946,0.638099273122519,0.876751921232565,0.472260433604436
"109",0.776037215129532,0.876843785984992,0.765073782992891,0.710875516990495,0.923111825119062,0.592905195495997
"110",0.812422679552307,0.874324753545264,0.775810821361058,0.753561559269324,0.904238748690977,0.579413199153725
"111",0.752189224498905,0.859061663811231,0.807580979982265,0.693988418383619,0.904627378144173,0.637676256563499
"112",0.684915725458945,0.789271782611933,0.803944869350877,0.626797438494005,0.861976403270003,0.5945376218817
"113",0.63778477252639,0.74973167347258,0.747197636673433,0.612675678039136,0.851946710720772,0.504366844380532
"114",0.664291736212738,0.788505737573115,0.722530111162597,0.590662691661155,0.89552337425793,0.525974688743895
"115",0.676010414836864,0.749151315444542,0.736752046847947,0.642581425950577,0.904473854814791,0.660417460043153
"116",0.632611976207017,0.743427574856569,0.657414416534193,0.492185137271146,0.877367402558061,0.528197816550765
"117",0.674484027433689,0.759853603887242,0.631000089788957,0.538287058645561,0.898979327187499,0.521012407498085
"118",0.743345657893585,0.618115873358876,0.700541742120385,0.445083225044526,0.885078935864133,0.40877151698721
"119",0.695372727500848,0.659641797549843,0.683814901830452,0.545717298880098,0.92133445898243,0.539808039075348
"120",0.720163931429173,0.698672750475787,0.762075942059983,0.510302916328355,0.915131794190192,0.56640566141122
"121",0.619551990970908,0.714676290591174,0.680073639392434,0.405087468106547,0.850066610493105,0.510581983680415
"122",0.675732333969083,0.610029905085199,0.647394497026799,0.344450495754993,0.89713904605022,0.369614122748871
"123",0.646778908960942,0.567512339748802,0.630643204348829,0.0884811501191448,0.876658318447042,0.163484005607725
"124",0.548666329141913,0.715057655838753,0.546342228737817,0.0465191918859945,0.891129108066579,0.101463837672854
"125",0.426412761641926,0.695306175140718,0.448810044115024,-0.0922038272629363,0.909480505289662,-0.0208000613161962
"126",0.499444040859364,0.602173630706411,0.54638619294073,-0.0813705279184178,0.915957124209387,0.00910236196464
"127",0.459045938523961,0.637457861429502,0.566225026582373,-0.0830447100174149,0.892677091735354,0.0748564060630161
"128",0.547316366633334,0.774418078362798,0.618063886437368,0.235055523672723,0.854890925832522,0.348825259831564
"129",0.541614095865291,0.771468644671071,0.671794907944453,0.20740827157759,0.858551699759157,0.425021182834461
"130",0.705046236321898,0.64400165134112,0.811879327210235,0.156086336661788,0.897405894543086,0.389246634096584
"131",0.773445530592934,0.756221788706744,0.813101898311368,0.419203030340049,0.906617453791685,0.569572124166008
"132",0.785414777146336,0.683228882709469,0.809886121336552,0.32729776951254,0.890752320197437,0.54804185622506
"133",0.752709996148698,0.748495302564105,0.788747026274643,0.378022129911691,0.905594055392915,0.570334494498751
"134",0.701209220009648,0.720172287435334,0.792994142615679,0.330636815698811,0.866033106511804,0.623283476914469
"135",0.634513396115632,0.814540712117192,0.732372628185226,0.347265398337345,0.90156855591408,0.585600989254424
"136",0.697202972431707,0.810455133763992,0.759513733604054,0.463714611201161,0.883041597026614,0.697295687473897
"137",0.704970564103373,0.712130159565539,0.738975628183248,0.332403857519308,0.893376093694043,0.578921536835395
"138",0.689230716098979,0.844801130455599,0.746205111552042,0.42094302008383,0.911171932441899,0.601914600429675
"139",0.712454070332345,0.809082679609295,0.705288293475803,0.474447329099358,0.917412785947655,0.578381860812698
"140",0.561408261603095,0.786508874003848,0.613209812064906,0.343715241762115,0.90194919154605,0.511117703676995
"141",0.446002107405402,0.84528346118035,0.541874830761272,0.298857933081993,0.912910789197675,0.484161372847681
"142",0.37997789338055,0.806489002659503,0.39439099720785,0.250245038441058,0.866879281642692,0.411497316331193
"143",0.591856284143045,0.833013504998379,0.554936270587262,0.494661531336719,0.901140477712655,0.583566603072792
"144",0.678901689202236,0.879636179457952,0.640752191794282,0.62768798558884,0.904670698047691,0.702674168087443
"145",0.638415416749782,0.892851624199168,0.692101298734501,0.528478077137853,0.881657359094248,0.67241746155773
"146",0.679230430235941,0.85635275808748,0.678652622265527,0.582783229614074,0.90725062203001,0.704803265245863
"147",0.40575681618073,0.826204474311469,0.477931959808485,0.394954798181495,0.894206322499761,0.588955354125553
"148",0.539706114027237,0.8007705757353,0.560375711214023,0.553271657693033,0.904718347989618,0.687848379150881
"149",0.563598118597625,0.788473277203882,0.602890760395674,0.509123569002576,0.89406160730968,0.665097339234711
"150",0.546887906282234,0.83566412454473,0.688911016002121,0.415192901581267,0.885730269181573,0.615576189612074
"151",0.672741633085547,0.811126915915102,0.746201975831588,0.519175788627646,0.948803182342378,0.596588106434685
"152",0.739947137286,0.733936866230463,0.780001525036665,0.527724531043856,0.956993624215631,0.59094758612699
"153",0.744891351184134,0.653707569959507,0.791084467051975,0.480706873366795,0.951359450636694,0.552938168063367
"154",0.797714990132932,0.625563014862749,0.833270387446708,0.597493871847268,0.961070912574112,0.611562229783734
"155",0.7582591082311,0.636302659829978,0.793943891207165,0.710540892519226,0.958602946171821,0.723555077251128
"156",0.748542288688296,0.539488204130996,0.812814643672005,0.70665375516918,0.958277346342973,0.679148843022691
"157",0.72481091999659,0.57377898927362,0.807004160078523,0.752050376021399,0.959745063525361,0.733453206215619
"158",0.808754962967499,0.570779545667778,0.864138524592116,0.725573236536126,0.956862740259089,0.688796300716455
"159",0.77588850785525,0.628046020848213,0.835948698548105,0.737277870174936,0.951842145696989,0.676855157235214
"160",0.708873463105245,0.578379432585332,0.762744965981518,0.756017132383183,0.944111770500046,0.697864609790914
"161",0.705572298769422,0.42945056230155,0.771467859132249,0.648134253411448,0.911971110595122,0.570485842691846
"162",0.631836261308334,0.345629453117961,0.653310519512543,0.576479221374155,0.875307423083854,0.514796972025102
"163",0.652757744562424,0.195389014127361,0.683231479380487,0.35932486289457,0.852260294094573,0.376985676224001
"164",0.584907285589859,0.275876785007865,0.701755595557992,0.338729149692982,0.800383847259484,0.443721422009522
"165",0.652060316350335,0.264129019809627,0.722358896781391,0.287928163480508,0.831199410101959,0.493014676889505
"166",0.739402773538355,0.485034223623884,0.795745356510818,0.514442334344233,0.842427570227168,0.664567211262076
"167",0.6839944030651,0.498169576176309,0.757786861986207,0.439855344829801,0.822527756117538,0.605720658849352
"168",0.640683249988678,0.557811871746498,0.727794901520266,0.579461216068703,0.88025869514479,0.637748410114804
"169",0.700264615430345,0.529193419244269,0.73416152045651,0.619728273338559,0.897710986669488,0.630804427446381
"170",0.767306794913887,0.609329075431578,0.742114756346855,0.728615015629635,0.927717381565621,0.744803136822373
"171",0.804093443817576,0.646014602621288,0.778065922558449,0.722366600754739,0.949459572923248,0.761604741060411
"172",0.786333261709661,0.519376436222631,0.735047482922154,0.662874101815689,0.961107544751522,0.668900281727084
"173",0.730546885102564,0.51711151198216,0.683947716195554,0.687472647400003,0.971086630493697,0.695473809900104
"174",0.650498178041937,0.471136862399552,0.610412232093397,0.503831692764484,0.969715514714328,0.558701994794172
"175",0.670799092027955,0.418414782825329,0.64404485176119,0.481288666036761,0.970421132610742,0.504143064065874
"176",0.744473631294226,0.478051119143652,0.742396734328545,0.50969154938687,0.969741309121458,0.546053198705517
"177",0.676745935173318,0.629369511820645,0.699136579343306,0.385676276564032,0.960823928568646,0.514826398899777
"178",0.757406762177766,0.658157122037279,0.780573858404018,0.362519649858275,0.970021997898472,0.47319636457831
"179",0.689630109448359,0.619280862606076,0.723904933209423,0.284863276553873,0.964820115039504,0.401454318197236
"180",0.611024096300185,0.669659594748177,0.67319807806218,0.272291069049944,0.967382574018139,0.388793932323416
"181",0.724439749419628,0.750542683604778,0.749933759526266,0.408230290816133,0.977786531719467,0.488169666336705
"182",0.74237679472965,0.710456080457631,0.742581564127196,0.503555086418156,0.972301013739018,0.593980599330384
"183",0.67056251552684,0.705901998546349,0.672064570650614,0.539426746014299,0.970342518280873,0.617003655988528
"184",0.684930073865453,0.782576927923995,0.713030049172308,0.547374715369349,0.967022621537523,0.637636445150437
"185",0.766611952380907,0.738478952783166,0.747842174493386,0.681220221537064,0.967001102693097,0.762107557726286
"186",0.759202482742208,0.77782134467075,0.752569893868064,0.784403622566978,0.977803456982232,0.81505271968073
"187",0.733534945970511,0.715218184924016,0.752956522500034,0.717879249769449,0.975411108711084,0.764254921335721
"188",0.695148641987948,0.70867833845174,0.719138554415922,0.781389264013108,0.980041481690571,0.810155831894749
"189",0.431672546202561,0.574372928698435,0.487740234967377,0.813322247679426,0.978249792683963,0.83362885108921
"190",0.452280402008691,0.699096361585187,0.524994607116331,0.734377581330394,0.968995615538123,0.779398976141239
"191",0.560460889379032,0.746103571529097,0.633359091036444,0.781524199287335,0.975501005656508,0.827383725297824
"192",0.469534502701336,0.689283697370845,0.536089132962699,0.689777760807352,0.978648505585311,0.734878250772227
"193",0.641493118675787,0.759620407189183,0.668279100569143,0.83572664224671,0.985066028577629,0.855855412233386
"194",0.555288813322522,0.792471661058055,0.565020334906651,0.730404459027988,0.984716566401092,0.738771498251631
"195",0.382680305151043,0.689388262074091,0.394008251901923,0.74048443340774,0.984808083413516,0.763089105509333
"196",0.438371947789107,0.809172587474751,0.473831196175187,0.711770983158799,0.977749256508124,0.753821909191095
"197",0.385046386004639,0.830108987023168,0.405968767740193,0.726352312157026,0.979889968799673,0.739679234574444
"198",0.4114829148174,0.824675030389189,0.48131344669782,0.695874589027283,0.981495364366304,0.735859313970691
"199",0.32743423539707,0.809268701891273,0.425146908366785,0.606911873883753,0.975248858654927,0.66462665029955
"200",0.254558898552,0.775984796243446,0.366807043549325,0.606508154864724,0.971653203295163,0.676049126397271
"201",0.368653790387586,0.709414323499041,0.478356076693149,0.669322963022703,0.96523454540824,0.729403919554222
"202",0.442345290967551,0.707128250989666,0.581800994748337,0.704058015862825,0.960510966638526,0.757124426830957
"203",0.572844439724213,0.73483530104953,0.669442881853889,0.757782088168458,0.955480997666349,0.791238624286438
"204",0.632229976714428,0.779821876821273,0.694805849284266,0.771220541538245,0.954438594770259,0.800373884663137
"205",0.635107186345083,0.743478626242331,0.706033124516986,0.77715572775892,0.966534770145686,0.811530443948841
"206",0.555917095852474,0.715163013217712,0.655467128171902,0.745003039915766,0.958730645303414,0.82917794770819
"207",0.655618907373961,0.773703103510794,0.723178051817127,0.746279042455765,0.959920492983941,0.787917981090068
"208",0.589440977091283,0.749797428564044,0.686995228085182,0.72186804578987,0.966121691547682,0.759547224865653
"209",0.659904009403788,0.809567021962203,0.77159605101727,0.708366211470449,0.964574019040149,0.777804434388308
"210",0.681114251513603,0.826554897056618,0.791166352110224,0.726825106103122,0.96584280691342,0.797808917137829
"211",0.68358988639781,0.779769074013391,0.800276178213397,0.764601937260335,0.967640411104141,0.813435157863546
"212",0.640227330156459,0.748805715783955,0.752835783441565,0.723865666195138,0.959695081524743,0.798695101101119
"213",0.710412265081296,0.734604016377768,0.793414610276436,0.759577249407018,0.963476942290507,0.818531846348124
"214",0.645166818145964,0.737702371461368,0.767046936484063,0.700327615350607,0.94956479076719,0.804593333733041
"215",0.718613609470877,0.775716831163824,0.837237776938533,0.697453112259623,0.933714609499133,0.797821728862836
"216",0.758226152692807,0.781882484350814,0.855005127220752,0.710532775604066,0.925460265823567,0.8071828127402
"217",0.735433744864569,0.721325982272303,0.810356360007398,0.80013517841234,0.92514007882874,0.841778083536077
"218",0.806793040672883,0.764138288956709,0.859464256372017,0.711244358427365,0.920318633045013,0.779251087074206
"219",0.896731941072725,0.847186441322856,0.860605914677522,0.776208037316875,0.926270685080706,0.821516402589106
"220",0.874968037795901,0.8355446035795,0.848385209683102,0.72091089917218,0.925924349242482,0.745620174296864
"221",0.909293020655421,0.874419093581453,0.890794842555557,0.77911939738394,0.937039475305775,0.775524401392535
"222",0.877798496748565,0.880570931931991,0.884345699181929,0.774210840145953,0.941538066392248,0.791029119287032
"223",0.857607522418841,0.872896665476945,0.874433158983507,0.754551122698167,0.947400673828819,0.791247982433425
"224",0.839513331948009,0.911357352192143,0.89710721806122,0.746430440544108,0.94668931935757,0.812513280879998
"225",0.836590287760071,0.869424452680101,0.889703678464222,0.698451101085505,0.943246781724846,0.752684589851714
"226",0.858291175479979,0.889860168753632,0.891098805745343,0.727588455071542,0.962563342420579,0.773694506466743
"227",0.800362273139393,0.86879057176288,0.863277923728239,0.622681929797251,0.955167679149404,0.705840163365704
"228",0.828849235748811,0.927572289144588,0.912410858525529,0.734940053781469,0.938920431155617,0.844194186810976
"229",0.865655466625894,0.931890373825696,0.934738485846508,0.797392217242776,0.947538985070898,0.880569823364362
"230",0.907511632057622,0.954459525324604,0.935820829959843,0.842102166881946,0.938543990206843,0.914054765670053
"231",0.933581893133566,0.960177226094134,0.961278065099488,0.870079951914747,0.950974167379364,0.940072163625653
"232",0.954690743470683,0.964023614874496,0.963023634102451,0.898142957827627,0.963493799134575,0.944362930104011
"233",0.959662446924565,0.967811016943729,0.954280141328611,0.908904721995841,0.968584387949228,0.933538115978568
"234",0.939411673776688,0.961699068900183,0.948747128060825,0.874945278530681,0.965048842706885,0.928634129706558
"235",0.927892452489486,0.965263516873475,0.932022560437958,0.86750080778505,0.965865900223433,0.906195706422644
"236",0.941331258403724,0.981860894122425,0.923124068293793,0.898010837727879,0.971704525535813,0.898609201765322
"237",0.92845625313075,0.964701554737643,0.911961705290516,0.858816294173219,0.971445270083365,0.867660879821492
"238",0.916802161827569,0.953143371113222,0.914227965881847,0.831346554358653,0.966654352171972,0.875001272075836
"239",0.94056866414278,0.964473029851494,0.928799656411182,0.86853682937182,0.971272225211864,0.890830252587085
"240",0.936501483660546,0.95886370218175,0.920059607608409,0.863130428596418,0.972930273882655,0.876193045919111
"241",0.932923234158508,0.93363822083675,0.921367785488754,0.823322260463948,0.97289114030041,0.846729434071392
"242",0.942735025619693,0.930392074713649,0.935348923554081,0.81937680143268,0.972145651601282,0.853600950937995
"243",0.938256212830081,0.928170831803729,0.92653005766773,0.825270841706859,0.97655874448837,0.835135962610396
"244",0.924649431228432,0.942874935190488,0.91542565135028,0.848893906463671,0.982143106706338,0.857910117235843
"245",0.927820067319313,0.929846978768811,0.923167180822869,0.856822921433533,0.9842861220417,0.871272685677577
"246",0.915023017084731,0.92966642411914,0.90379227447467,0.825796080444908,0.979462045634708,0.837089807878701
"247",0.899680167297008,0.934585975689487,0.911907329573101,0.801862383262455,0.975085383004658,0.842465041275056
"248",0.87554296241799,0.936154055357681,0.885662512995617,0.761785796763449,0.984165059033979,0.796727545288852
"249",0.89136521841113,0.894141347681913,0.892371773029513,0.72570839776553,0.984622964112664,0.729248001969617
"250",0.884760280902426,0.883077915557212,0.884551387060283,0.706110712490877,0.976514955597298,0.712960519574339
"251",0.902302664367607,0.840635176271518,0.90817773465454,0.69213929567997,0.977804682583026,0.718315656396243
"252",0.890832426255229,0.882399172656075,0.895483360656964,0.772538446103265,0.973646930015845,0.79209196325804
"253",0.882508008753247,0.887697606677353,0.904206616773361,0.817442403367227,0.980319814244022,0.859396012425743
"254",0.853381618499349,0.875713674090741,0.875776173165712,0.834342912430134,0.9799603729461,0.869496374096009
"255",0.872064920486556,0.904150273250992,0.887138208364409,0.834956249310664,0.980906637041053,0.858150478348476
"256",0.885700215644168,0.909009210560421,0.904731090447467,0.85984308499718,0.980246424398082,0.871712655203882
"257",0.931445450771525,0.903154422326848,0.924136818786341,0.889728521835808,0.985021737242647,0.90838648487872
"258",0.928580766406557,0.896719049832003,0.912867450482185,0.890943863082189,0.977246729452044,0.903360463712362
"259",0.920971071837838,0.890119707169958,0.902619602353981,0.895538268039555,0.973089125410399,0.916983821181154
"260",0.910687055470532,0.919139686519743,0.921907452326288,0.900774212405068,0.967460019172562,0.936268184609117
"261",0.861087697318201,0.868698838472013,0.862127938557695,0.894140294788798,0.956024745021237,0.934098846473445
"262",0.827643762052545,0.834189168866016,0.805385961113319,0.936814176041162,0.964083088765683,0.958566906530149
"263",0.785197272270167,0.793015132223892,0.773891172102465,0.913879707371869,0.956260230918524,0.960314715261963
"264",0.726594018267788,0.78107533955701,0.787312596029651,0.851154404588412,0.930883752636304,0.951041159862114
"265",0.803845626715965,0.843611685831774,0.818906139733499,0.897467036520829,0.936142846618182,0.955964923393408
"266",0.801898452167524,0.817312237377248,0.805149321952803,0.899299011572204,0.924801295080979,0.958553792684343
"267",0.785613745637366,0.783710910245016,0.801316098163994,0.883946222794151,0.907823605626595,0.967651169798034
"268",0.800055609379744,0.78289649385174,0.785913972248606,0.896121228185092,0.903201792365228,0.976064268811753
"269",0.840725163820775,0.757986786637923,0.752069764657391,0.862222113236289,0.850308353226461,0.97700668029735
"270",0.732749585504725,0.64358259414586,0.649226111871409,0.843013292580719,0.856918359184959,0.98046694983235
