"","model_1_f1","model_1_f2","model_1_f3","model_1_f4"
"246",0.864909553774182,0.840978011075906,0.680447824830296,0.85419152996964
"247",0.869372583989583,0.839585857084395,0.626391687504094,0.862036193525862
"248",0.875452163288189,0.842815331636506,0.64866460193519,0.867383770081442
"249",0.877463252431198,0.853637868143548,0.655827375326728,0.874471590053449
"250",0.877274409355302,0.859348559679482,0.663104552607907,0.883401330295341
"251",0.868651750718066,0.846143777620519,0.673219012732175,0.877315102022891
"252",0.872046242463021,0.850471050500556,0.653074870795375,0.873760771594656
"253",0.878032904855861,0.837859607950977,0.63256328042538,0.872256472798801
"254",0.868433428172546,0.833812875105097,0.67670291468464,0.869901623087378
"255",0.863891520557941,0.839794090245255,0.653542908236905,0.857251786253468
"256",0.869921058612077,0.839679863457116,0.671232327192018,0.855427296724643
"257",0.852219381756494,0.831392722573867,0.700018630494112,0.849290943588425
"258",0.858100067087782,0.834619301607784,0.651251964294906,0.848924180748977
"259",0.853058177216561,0.841264204493907,0.623647724911329,0.854980793782749
"260",0.859811518462088,0.848959107791925,0.635803588267783,0.869216739070318
"261",0.86192498615279,0.838386244232503,0.627616890316983,0.87610767424518
"262",0.86263732188028,0.827643689059095,0.67917972388773,0.875708249121893
"263",0.862492843389582,0.825751107356263,0.679920557088959,0.86920003617264
"264",0.860299459604012,0.82903478299838,0.72845282216341,0.863563818451021
"265",0.859005829253117,0.827539198597764,0.6809196279285,0.868159854196223
"266",0.874039375494096,0.821567110098986,0.631039290536577,0.873502717018262
"267",0.885322258501482,0.817860473772177,0.669821811928352,0.876587347733981
"268",0.871792708660773,0.840998670927504,0.6577563929311,0.882027807822246
"269",0.870361563697581,0.831605078989288,0.675129417832169,0.880565379256429
"270",0.874346013777302,0.838444015689346,0.632437712436584,0.872863742491682
"271",0.874332254163169,0.839639727743412,0.60107729041559,0.870070868388215
"272",0.870557356732216,0.823544630435991,0.631001875410688,0.875396519616916
"273",0.870854005572135,0.822381398322851,0.672280540156379,0.875721920657519
"274",0.867335731216668,0.821540391551716,0.652755589282082,0.868089162201092
"275",0.864942059817422,0.830407389684856,0.69003691326666,0.867079420422423
"276",0.865800853845667,0.831676502013883,0.67503859529087,0.872645472689524
"277",0.858899135499595,0.825903828672693,0.660635133695535,0.87472409902757
"278",0.867072586816848,0.826653853791045,0.66619445487397,0.882244959982185
"279",0.854972515792654,0.822616023775136,0.616718958426996,0.87209097024056
"280",0.858191655066007,0.825181655317478,0.613667779648893,0.870967802937529
"281",0.856764497792604,0.844730603115509,0.624739671565729,0.870074489065129
"282",0.864379831820597,0.820397594022163,0.634808043270813,0.86628698008727
"283",0.852932039874717,0.818934124367492,0.603140348079233,0.865008291624491
"284",0.839957571127718,0.820423913102931,0.632994160664475,0.862178339163541
"285",0.839427438789625,0.831282998424699,0.635782762000729,0.860956998544027
"286",0.849286158165542,0.836508409565183,0.616350038805348,0.85966983319455
"287",0.840058401184711,0.828901576672169,0.645195616905786,0.860689088492826
"288",0.855466397887458,0.823012746895681,0.645702499788243,0.860736418276858
"289",0.854995266079322,0.825781286343186,0.665182828704515,0.854011786277174
"290",0.842967130778271,0.829813930525601,0.667859031796985,0.85797716188912
"291",0.847706819079618,0.822334780048391,0.680536362729775,0.863808728180059
"292",0.858215319688448,0.822876839698126,0.648701656356999,0.863806562522185
"293",0.867387016976074,0.826881098104437,0.637480004626239,0.868403177178678
"294",0.863215755388563,0.830686453915528,0.678578010357716,0.867586485894828
"295",0.858946535278498,0.810167095061934,0.633179500189714,0.861636445421285
"296",0.846099654669939,0.814622898281625,0.640661472245399,0.859940447692826
"297",0.849619151851177,0.813777462146265,0.632282408250843,0.861075782804007
"298",0.851430609111695,0.823354152581354,0.617111000638788,0.859794375598078
"299",0.859782327387476,0.809111935896064,0.655383758123813,0.863488047190421
"300",0.853302432599444,0.812091816550718,0.661238737203082,0.85814488452152
"301",0.860209803989507,0.8309794818619,0.625824089385216,0.859868115363248
"302",0.858735361772215,0.818447059828798,0.639311760528513,0.859910221866084
"303",0.851632137161047,0.824463902522587,0.660024977599464,0.862231327471789
"304",0.854983048568293,0.831353713926801,0.654967669180083,0.866478899747891
"305",0.868579969479681,0.825194518528234,0.650718382152608,0.856883154825379
"306",0.856013843029538,0.81881085332796,0.648345749073413,0.865079413377178
"307",0.85374886402642,0.827702738105637,0.643843716209818,0.861283206614293
"308",0.853210870595795,0.826674630432685,0.633277589210114,0.865924954817576
"309",0.853796333423775,0.840023111370871,0.64887528558501,0.86082162962204
"310",0.866783258803113,0.826624264669221,0.689305877469569,0.865583804217865
"311",0.864659014022595,0.828982979794234,0.695829104490653,0.859860878299993
"312",0.866593348140036,0.834139250281311,0.679232191494249,0.870632886947267
"313",0.866540953721903,0.838156009678437,0.668976547433999,0.872674717251014
"314",0.861665977245957,0.838904029784705,0.692800125679953,0.868754865126491
"315",0.866295297948301,0.841082363077932,0.678551510880191,0.866035817063836
"316",0.874187208924232,0.841862130391567,0.654501112859969,0.8705165087404
"317",0.870089424262089,0.840983174123427,0.683536897771071,0.872124575449731
"318",0.863773803794277,0.83597175795113,0.683156504414097,0.861556882485343
"319",0.858038339597607,0.82867237349687,0.658762779929676,0.869890079202026
"320",0.861075251966047,0.836134184429705,0.665003545328882,0.881997022729322
"321",0.863301356099804,0.826745934920602,0.681084085284536,0.872125903809906
"322",0.85757582302278,0.823157606755902,0.643248969409297,0.875971834381408
"323",0.853107602714389,0.811096984198188,0.594725806054125,0.870200905691312
"324",0.867045029046359,0.835245496119658,0.621443341110186,0.875497940139285
"325",0.874513752817684,0.835887460280126,0.637764524384707,0.881658587013845
"326",0.871121260299942,0.826219366287822,0.635537513978299,0.877331379958948
"327",0.869116428962286,0.810963932201199,0.659112281720952,0.875935058608304
"328",0.85810744784067,0.814863094405452,0.678369012271658,0.869038833143175
"329",0.86242787407116,0.832132013286533,0.603911595218713,0.87362365308966
"330",0.847992630144613,0.83320092101305,0.584432901899831,0.872488027011732
"331",0.853899112433056,0.836169040017257,0.612141243532375,0.880616100267921
"332",0.856745598024009,0.835195769440251,0.631613880443243,0.883271430691301
"333",0.851099480586553,0.820413503118015,0.635892155302181,0.881387114545046
"334",0.857610460959966,0.81677005334084,0.621200715049758,0.875950046578439
"335",0.861039808265076,0.822672114154049,0.621130766972391,0.860539066603835
"336",0.857890736040033,0.812259518647661,0.606072009338774,0.853788661723451
"337",0.86112980827845,0.832950835608938,0.646648322918088,0.862973160101659
"338",0.850892084225975,0.833013370990435,0.596842025720707,0.857143759033773
"339",0.846912023796746,0.829017467471396,0.610470773336445,0.856370152648335
"340",0.845255913487989,0.825907625914965,0.638984919819926,0.847233922643502
"341",0.851700754479337,0.827604133927851,0.658112768726378,0.842533924006703
"342",0.848328422505016,0.825569661678151,0.671780854217675,0.847969586093605
"343",0.846440732247258,0.817747123230023,0.626874027186066,0.839864463977031
"344",0.853531489431647,0.816505276607934,0.643779697794202,0.842821912880006
"345",0.852787706836326,0.820439201874903,0.645626633240512,0.844646679343967
"346",0.861398471144055,0.821998700319322,0.63461351086538,0.855474190413537
"347",0.854184709520928,0.824544768017083,0.645004065061794,0.856611092975896
"348",0.852475019650736,0.81497580436005,0.60135960797455,0.852769578514375
"349",0.846995607151702,0.82687092355029,0.651601262159114,0.859054522781528
"350",0.851237387314189,0.839619259168903,0.656317953305073,0.851547677891294
"351",0.866415507662176,0.842385011855229,0.641432154628023,0.848452569143925
"352",0.861284748269155,0.829654385704591,0.650527094041526,0.854028956666543
"353",0.86064733720168,0.818382075401506,0.636423961767506,0.855099214893239
"354",0.863711029538608,0.836363345889351,0.650812304505968,0.865347287030308
"355",0.861368270767428,0.833249918034323,0.636325990173923,0.868714387904886
"356",0.867345118688982,0.824469564067379,0.629521674216007,0.859708658245064
"357",0.874712988676833,0.821769250102054,0.654178888146259,0.866603824341806
"358",0.86948456119968,0.815408035368874,0.657604747964732,0.868431882302796
"359",0.869833423004282,0.830967198815725,0.681555123112314,0.866162810014733
"360",0.863297448886596,0.831123872598471,0.668876746527643,0.857253610228179
"361",0.865747738195303,0.828127529423365,0.644333351031305,0.860575518970637
"362",0.867924567874156,0.832844649348124,0.622738858909867,0.862841482907122
"363",0.857656133442884,0.834290376931549,0.642569371573278,0.864169870309153
"364",0.86498581509046,0.8340892305676,0.638981825071053,0.873583970743752
"365",0.865247163471678,0.835383341161099,0.621972902015941,0.872049049849438
"366",0.853515125540372,0.823114231680763,0.646103543226708,0.869323238730859
"367",0.865655936927055,0.813847736620071,0.659102010235224,0.874890680788402
"368",0.863472619394763,0.813708296863938,0.63839152754132,0.864440266071016
"369",0.85219158889164,0.820427081014404,0.643534175878371,0.865234474185532
"370",0.85935867752152,0.80997925586318,0.666072998911728,0.862445597956252
"371",0.842343822431068,0.803336246758855,0.635275312115882,0.863821171082702
"372",0.860621913513906,0.815174844675275,0.68919359926548,0.86329379398167
"373",0.867438221173969,0.823466139427425,0.690090991194247,0.878642909547842
"374",0.872256535930191,0.8324561058143,0.675395808944651,0.875178659621477
"375",0.87202525630982,0.82642406484983,0.650461914774714,0.878575728343605
"376",0.861943860248892,0.82923073019797,0.67583440312569,0.877402141060245
"377",0.86354667518791,0.829893266911472,0.67731661625547,0.861025188355364
"378",0.861543223149795,0.829187928447497,0.688115182857349,0.857468544940436
"379",0.857947514718821,0.838199175038886,0.672052322686502,0.858523600150327
"380",0.859704003858674,0.838171226944957,0.667177033393428,0.878876793557443
"381",0.86268539932553,0.840745043895683,0.656460408333848,0.883244057491062
"382",0.864302018012653,0.834006001677298,0.641681643913566,0.885231557160555
"383",0.860759104148514,0.843975277874289,0.673108199169773,0.88190233399848
"384",0.860812779946957,0.842484988547729,0.660770203234046,0.883454223181115
"385",0.870522411375096,0.840576973369963,0.676008231213767,0.8736188836426
"386",0.869177824996922,0.819062894663713,0.693304881353333,0.862012554377064
"387",0.87597214251856,0.827091440223853,0.655828747957444,0.861474938781938
"388",0.877126336110516,0.844715949237318,0.668783885742263,0.847666816892301
"389",0.874099400184137,0.834612813022775,0.659937126823465,0.857250026358111
"390",0.873319242204134,0.824985069285054,0.63199346247537,0.856147985725833
"391",0.871991308857388,0.827673147264549,0.650455817205453,0.864628324046065
"392",0.86276919576047,0.831754750814251,0.62937967803727,0.866175830071439
"393",0.869123396020304,0.838741279862716,0.646654099372909,0.862749459935789
"394",0.863672644675758,0.836321132278816,0.646580914997554,0.863587698914723
