"","chain","iter","deviance","lambda.std[1]","lambda.std[10]","lambda.std[2]","lambda.std[3]","lambda.std[4]","lambda.std[5]","lambda.std[6]","lambda.std[7]","lambda.std[8]","lambda.std[9]","lambda[1]","lambda[10]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","lambda[6]","lambda[7]","lambda[8]","lambda[9]","reli.omega","tau[1,1]","tau[10,1]","tau[2,1]","tau[3,1]","tau[4,1]","tau[5,1]","tau[6,1]","tau[7,1]","tau[8,1]","tau[9,1]","theta[1]","theta[10]","theta[2]","theta[3]","theta[4]","theta[5]","theta[6]","theta[7]","theta[8]","theta[9]"
"165",1,5821,906.37917248904,0.854496616873073,0.613811173724018,0.852108940998778,0.947810749252611,0.920389762536274,0.829957814221653,0.103747882901433,0.210004682190825,0.393393397770651,0.661642346747203,1.64498059533442,0.777514646646823,1.62813682319119,2.9727454269058,2.35392503943342,1.48784311545803,0.104310782690397,0.214794518282023,0.427894423263128,0.882402064389665,0.939800274994414,-1.68164795862493,-2.21836893219632,-0.243884784979685,-4.41498300500284,-3.19549704166741,-0.00759577388567095,-5.74233968728036,-4.42021020042581,-5.42214797704902,-1.69232949014555,3.70596115902677,1.60452902575033,3.6508295150311,9.83721537318934,6.54096309127165,3.21367713621585,1.01088073938548,1.04613668508401,1.18309363745969,1.77863340323914
"166",1,5826,948.367775055484,0.744491887316876,0.710661976905801,0.831297395581403,0.937916326729715,0.933727556160603,0.84704347387739,0.192596884371797,0.613304949575178,0.48036471049589,0.654258984060945,1.11512395539517,1.01013221916361,1.49560217262521,2.70400744322961,2.60829098275732,1.59361399923663,0.196271486457213,0.776486536431074,0.547693282680034,0.8651123105493,0.943415992178777,-1.73539978580622,-3.05678480289576,-0.20191131988934,-3.86550481646881,-4.18713134861611,-0.286168257163252,-3.60496736140585,-4.53556973798388,-4.63243744417665,-1.98488664930162,2.24350143589616,2.0203671001924,3.23682585876126,8.31165625304112,7.80318185073317,3.53960557856296,1.03852249639612,1.60293134125872,1.29996793189283,1.74841930986395
"167",1,5831,978.314934170227,0.643889848619306,0.807631093431013,0.826818777118925,0.927591691135419,0.927629165170989,0.781138169827036,0.0747567187470373,0.229894644114096,0.653508981034391,0.471419340683499,0.841556045900976,1.36959036137197,1.46998260811311,2.48287653894549,2.4835954705395,1.25110581089405,0.0749664898632402,0.236221719521768,0.863380608543958,0.53454408948836,0.930911304375588,-1.8320407641063,-3.36498848427184,0.184782887672874,-3.60502258455054,-3.76193278028125,0.099241998057724,-3.05902478439105,-5.23781581633143,-4.16352156871283,-1.87029576522143,1.70821657839249,2.875777757963,3.16084886815502,7.16467590764596,7.1682464612843,2.56526575005285,1.00561997460242,1.05580070077382,1.74542607520974,1.28573738360694
"168",1,5836,959.489637210619,0.695231187546704,0.79432032702318,0.863900608750943,0.937039823074554,0.936004167025647,0.830252171089027,0.183558212353484,0.306088461184693,0.680624567516421,0.520487855498042,0.967229464355691,1.30752500004836,1.71523769972524,2.6832170425966,2.65918645645054,1.4895409267652,0.186730988150017,0.321520454472557,0.929012407837968,0.609564009879734,0.943054045202914,-1.25143913429271,-2.06921144161545,-0.341517706654864,-4.27543675190178,-4.72888054296019,-0.420223616317628,-4.02027939722947,-4.89040095566774,-4.15226980067904,-1.62558014723014,1.9355328367178,2.70962162575147,3.94204036655872,8.19965369768086,8.07127261016997,3.21873217250854,1.03486846193548,1.10337540264424,1.8630640539169,1.37156828214066
"169",1,5841,928.301620603273,0.632749913300786,0.830111042373312,0.868978593261812,0.925268489110411,0.89131955131744,0.752726456813434,0.102555943349391,0.177703774855598,0.625804812580697,0.476831043818843,0.817130283586598,1.48872641556491,1.7560455846822,2.43932821604797,1.9659626631034,1.14338182327764,0.103099562782168,0.180577847346502,0.802334740829808,0.542473006783261,0.92664129443968,-1.51328781242572,-3.1782118251133,-0.445960773581901,-3.12189639416008,-3.70887754080987,-0.792660663392189,-3.19879821938319,-4.07989803084674,-5.70579231410037,-1.17892657086157,1.66770190035431,3.21630634040073,4.08369609548186,6.95032214560775,4.86500919271663,2.30732199380171,1.01062951984587,1.0326083589523,1.64374103634244,1.29427696308847
"170",1,5846,957.731130656156,0.308100568966569,0.844111181696737,0.851615686253944,0.928208257569132,0.870530977952551,0.738601346922025,0.0609765191200305,0.399327172232082,0.553401122077559,0.509445596846621,0.323854880531907,1.57434032736591,1.62470392771949,2.49477401253209,1.76896338567618,1.0956161281373,0.0610901957090983,0.435562253261845,0.664414978125108,0.592032422521403,0.918772307134466,-0.661144925756606,-3.40061566045483,0.0463638659067537,-3.21384660165629,-2.67651708422887,-0.997672245398116,-6.27900674868279,-3.22988883367646,-5.62676152987318,-1.58572191332156,1.10488198364434,3.4785474663706,3.63966285274713,7.22389737360549,4.12923145986293,2.20037470023458,1.00373201201178,1.18971447646654,1.44144726315699,1.35050238931656
"171",1,5851,931.537843432387,0.363414228830537,0.854948462149672,0.889501123836903,0.939504239717741,0.887805280479119,0.796390271541285,0.00219097509310376,0.247514619068713,0.661525230941684,0.442865759906212,0.390085271336932,1.64821113115887,1.94667742860571,2.74277958382857,1.92909189746593,1.31681976521475,0.00219098035187028,0.255463583337323,0.882124313532166,0.493945707280263,0.930906538234668,-1.03278237901412,-3.23404882651901,-0.101293157014286,-2.6266032200867,-2.64407777832174,-0.612422007358317,-4.13033172360975,-4.95495865040752,-3.51627848290574,-1.3634855182442,1.15216651891401,3.71659993287599,4.78955301104293,8.52283984546683,4.7213955488687,2.73401429406024,1.0000048003949,1.06526164241155,1.77814330452459,1.2439823617406
"172",1,5856,973.670333685044,0.249764363971244,0.81909744030921,0.847836230164257,0.936331503734655,0.884819753870472,0.491291315767817,0.30538834400523,0.204898869284428,0.685281767940788,0.622827055792881,0.257939326103931,1.42785869781342,1.59891214917221,2.6667204035737,1.89902593669429,0.564057355894895,0.320709303303618,0.209340413583588,0.940961739259222,0.796088012609253,0.919417786092705,-1.37933948910281,-2.72355250622588,0.274263899246964,-3.04894358745004,-3.4437332747259,-0.0918461085099235,-6.04600289140636,-6.28440722194154,-2.37680578752098,-1.45611830221427,1.06653269595095,3.03878046092144,3.55652006077051,8.11139771083629,4.60629950823762,1.31816070073914,1.10285445722549,1.04382340875935,1.88540899474974,1.63375612382015
"173",1,5861,1013.53895474152,0.230339702724302,0.737524763582543,0.832030433965685,0.936348193278591,0.858914239472028,0.575115292229296,0.468552758793728,0.226059172609904,0.726397023604224,0.754925842451232,0.236704623242135,1.09211139309355,1.49988364703904,2.66710603338283,1.67717559346484,0.703012733520679,0.530375731922144,0.232066546641225,1.05692290051535,1.15113470764031,0.921658600336312,-1.45896534845094,-2.46258544352316,0.0310008911724466,-2.91322988511221,-2.63867542738236,0.0174748469652115,-8.04590474553589,-8.63973756990434,-3.51895887242893,-2.13416939668698,1.0560290786642,2.19270729492473,3.24965095465514,8.11345459330708,3.81291797131415,1.49422690349222,1.28129841701195,1.05385488206998,2.11708601763377,2.32511111513415
"174",1,5866,977.359514375205,0.49674897758283,0.767331362681723,0.809595374423816,0.93781355906305,0.802515195419136,0.689293254998051,0.593053489938573,0.353299033839119,0.712132528150781,0.733619698572734,0.572361171467878,1.19661662918427,1.37923583420483,2.7015478325915,1.34507640616011,0.951428516604296,0.736563209575258,0.377653756546031,1.01436869448713,1.07955062852707,0.928017399164552,-1.37610326958263,-2.75424913906279,-0.0969159893480127,-3.51371739001148,-2.15957410529395,-0.218010862229246,-6.1014612943703,-4.64061042227323,-4.68245301877934,-1.60030256937113,1.32759731060408,2.43189135724031,2.9022914863547,8.29836069177981,2.80923053840861,1.90521622220785,1.54252536169981,1.14262235983333,2.02894384835552,2.16542955955318
"175",1,5871,989.278604242434,0.521087725126814,0.84707689323092,0.859236887193138,0.945307345533324,0.826259690882547,0.691390565340216,0.789063461004695,0.254684548799591,0.722186020522928,0.753595333314496,0.610528198969935,1.59383658410182,1.67958163933525,2.89810701577652,1.46684763345791,0.956966858299898,1.28446759474085,0.26336936749055,1.04407572858038,1.14643396826545,0.943678690954858,-1.84386727262773,-2.80985704796761,-0.134316251261268,-2.75182249152659,-2.48340605913104,-0.752344077494635,-4.62484590493516,-3.79431372154415,-4.79805757570859,-2.39780459900655,1.37274468173747,3.54031505682136,3.82099448319208,9.39902427489308,3.15164197978106,1.91578556788438,2.64985700193935,1.06936342373237,2.09009412701065,2.31431084359287
"176",1,5876,977.929031452883,0.394920462041668,0.883721081718462,0.826123719452272,0.937866615154855,0.787795889164322,0.783966242562583,0.676212216682888,0.0367612136544146,0.454079223137999,0.740401960227745,0.429861629506643,1.88823665873106,1.46608726795343,2.70281692370849,1.27902150521748,1.26282519121426,0.917885020768759,0.0367860781684188,0.509650887335931,1.10151920532665,0.930765588110026,-1.28600853479984,-3.82819801701543,-0.261207633480665,-2.95183636636525,-2.48324189053897,-0.675222581294189,-7.93445795187143,-7.10829591960563,-7.02644000312344,-1.65626557204337,1.18478102052211,4.56543767937583,3.14941187725516,8.30521932308503,2.63589601080879,2.59472746356532,1.84251291135166,1.00135321554701,1.2597440269623,2.21334455970345
"177",1,5881,1036.07946986417,0.190493500038767,0.867703198198382,0.875468280836561,0.945278705332522,0.804367708332633,0.750701168108668,0.612275510921429,0.124841587197829,0.46833610053944,0.677971878452982,0.194046796309618,1.74559140239664,1.8115301318712,2.89728205274888,1.35385400199996,1.1363208070917,0.774400535227644,0.125825963098306,0.530061561017405,0.922300495080571,0.929601258262356,-0.808310111633532,-3.30920232005602,0.0738902224404139,-3.62155040637274,-3.10055604530464,-0.615521498417549,-3.1196219081427,-3.19600717341512,-3.51760761192076,-1.97292833249372,1.03765415915803,4.04708934412107,4.2816414186773,9.39424329318076,2.83292065873132,2.29122497662953,1.59969618896086,1.01583217298962,1.28096525846821,1.85063820322587
"178",1,5886,976.465854483886,0.42235681024068,0.885865626163687,0.896793354589219,0.954308303290422,0.794207276290669,0.786913952998809,0.4716944744198,0.291348851410077,0.407840022118441,0.664646591023128,0.465956521312062,1.90943222462958,2.02688234873122,3.19354853787301,1.30702094509202,1.27525759752842,0.534945307968273,0.304561689037243,0.446677073727856,0.889566451791339,0.938506032713123,-1.35191647334979,-3.57196427555381,-0.622390626059056,-2.77307633596673,-3.88141455429799,-0.620270001922303,-4.76094286580066,-4.80085998269082,-2.39984831453999,-2.08369978177109,1.21711547975324,4.64593142045386,5.10825205559819,11.1987522637509,2.70830375090924,2.62628194005395,1.28616648251727,1.09275782242922,1.19952040819408,1.79132847215263
"179",1,5891,892.381675432694,0.236626043606425,0.905599787303619,0.889644018207582,0.950326521680648,0.751789675115527,0.840527289187961,0.636423564666731,0.345060906076674,0.423514670100936,0.613970285939107,0.243542454360168,2.13517746700367,1.94817661081811,3.05321157693663,1.14010658549657,1.55144898377624,0.825088484283172,0.367641327792317,0.46751263737573,0.777838111424536,0.939937667647309,-1.73491278386085,-3.70608125423925,-0.584564022492652,-3.13962431627764,-3.13255732021019,-0.886737529340785,-3.14150846211582,-6.85015245616577,-3.0465273653419,-1.92859369286377,1.05931292707577,5.55898281560022,4.79539210693873,10.3221009335399,2.29984302629264,3.40699394926031,1.6807710068967,1.1351601459009,1.21856806610601,1.60503212758449
"180",1,5896,959.49862565457,0.12767251892598,0.910560186609302,0.86455762518977,0.950459397584108,0.777902992968356,0.888290059609932,0.739125343925889,0.258114667606773,0.151919452765757,0.405507939363869,0.128725963537449,2.20273804748678,1.72039733259055,3.05762675828241,1.23794131950403,1.93408046624342,1.09732862230312,0.267167839964625,0.153703508247429,0.443618532146877,0.937460557183649,-1.64626620766479,-3.79824913306297,-0.494181119405807,-3.68505058922209,-3.2051364031842,-1.27594072426752,-6.0464905853893,-3.3984744765787,-6.98559823888899,-1.57748920821939,1.01657037368864,5.85205490584585,3.95976698198469,10.3490813929646,2.53249871053538,4.74066724990437,2.20413010532567,1.07137865471136,1.02362476844757,1.19679740206415
"181",1,5901,891.221418829837,0.391582518395997,0.911021449535987,0.872874360512439,0.95082172230691,0.732951515035224,0.85978415229838,0.749262124336436,0.218984303843936,0.370098848883371,0.406735412582098,0.425567026554346,2.20929219501906,1.78887847948465,3.06975451019738,1.07742483415297,1.6836802345775,1.13134838674139,0.224431622541991,0.398387389240546,0.445227071364331,0.939431348981025,-1.43147208292521,-3.78139070026064,-0.164796042946647,-3.79917003702042,-3.29510606702488,-0.846413152469238,-5.99402893929086,-3.0149828358326,-3.92035561830989,-2.31480218245716,1.18110729409031,5.88097200297214,4.20008621436331,10.4233927528771,2.16084427324955,3.83477913230693,2.27994917218235,1.05036955319683,1.1587125119059,1.19822714507566
"182",1,5906,942.951255593306,0.363317630760994,0.925173468124492,0.860274789880282,0.950941669467605,0.658516152915367,0.828287516371354,0.670126782904927,0.24375629479343,0.301269571743923,0.425413746318379,0.389965813408811,2.43758869738428,1.68737363956087,3.07379821010676,0.875027086453682,1.47828419612431,0.902835707810102,0.251337509616148,0.315948868717203,0.470070970409981,0.933856924738472,-0.920120985667177,-3.2615766444686,-0.195617275312062,-3.6905304234365,-3.10650203394154,-0.605853829461274,-5.78115639118976,-4.20888066711341,-4.0314702306768,-2.11527234415281,1.1520733356276,6.94183865761558,3.8472297994849,10.4482354364555,1.76567240202762,3.18532416451091,1.81511231529697,1.06317054374005,1.09982368764368,1.22096671722218
"183",1,5911,951.182780568603,0.255716279843768,0.917839077269161,0.859371513813587,0.954534166733099,0.763351351197793,0.814663869762553,0.760074126192812,0.546913877354824,0.208502515573552,0.339012809188517,0.264510767393469,2.312212838229,1.68058783774692,3.20204379396359,1.18168857502867,1.40475411896838,1.16963923205447,0.65327418260932,0.213187997511141,0.360352235248274,0.939323931842567,-1.32128777552815,-4.47206036190945,-0.865174239027423,-4.00170222976093,-3.69104830737891,-0.745681377777379,-7.24300060727508,-3.85532789172489,-3.29356227559239,-1.79270225036629,1.06996594606708,6.34632820927099,3.82437548038288,11.2530844584607,2.39638788835328,2.97333413475863,2.36805593316096,1.42676715766387,1.04544912228281,1.12985373344843
"184",1,5916,988.36128006465,0.454438792312871,0.92719640433812,0.822635422805233,0.96265511749133,0.851562661867601,0.840427145863163,0.687022124050495,0.654593123695037,0.575064842420784,0.595107147561237,0.510159444721485,2.47532561452246,1.44685183400367,3.55576605511216,1.62433583236492,1.55081948877308,0.945482542365168,0.865885250070023,0.702920591844415,0.740508726378634,0.954103243667825,-0.973021730462152,-4.2012398776529,-0.354069771132921,-3.72637589274041,-3.34195176717357,-0.909067007365001,-9.81613115265918,-3.82453104588177,-3.96493077272184,-1.71399459705923,1.26026265903853,7.12723689791097,3.09338022955979,13.6434722386879,3.63846689630464,3.40504108675839,1.8939372379173,1.74975726628883,1.4940973584389,1.54835317384291
"185",1,5921,910.696784075297,0.400512266838497,0.921118386971625,0.746757864565254,0.961352424687713,0.854754027985524,0.882831736561495,0.721474022245582,0.639369511913803,0.365030589168171,0.616828542559232,0.43710141574469,2.36619480143647,1.12278206824305,3.49175433973628,1.64681929188352,1.87960756975444,1.04192775708639,0.831538336628639,0.392086298022807,0.783674837529508,0.951413306850512,-1.12136501158944,-4.72862885709084,0.104547083115217,-3.78961521982556,-3.58896039569933,-0.691190222928922,-10.4745017926316,-3.02551378700192,-4.13109300779793,-2.42918319007346,1.19105764764601,6.59887783834498,2.26063957276814,13.1923483690671,3.71201378011974,4.53292461627819,2.08561345098709,1.69145600528312,1.15373166509723,1.6141462509769
"186",1,5926,908.236594603914,0.437223795317672,0.941451602700583,0.637376385420899,0.959876062722016,0.86723290544729,0.876687052879898,0.661061323915811,0.773292773060254,0.549376507463275,0.773338740107964,0.486153847504012,2.79239729815279,0.827167888608122,3.42293841695176,1.74177188557873,1.82240259549289,0.881025242237606,1.21961019758479,0.657483239273933,1.21979055562342,0.957828547962047,-1.37559365192116,-4.59088404990139,-0.204862205123691,-4.0816101876468,-3.43613681411198,-0.633187597816222,-4.40621980422432,-4.55559688855115,-4.76616953738402,-2.48663381938855,1.23634556344295,8.797482670731,1.68420671594442,12.7165074062442,4.03376930139248,4.32115122005922,1.77620547745983,2.4874490340528,1.43228420992614,2.4878889995881
"187",1,5931,939.226201402636,0.662013336296467,0.934388644534951,0.699819445811128,0.963343405678311,0.838830293445477,0.855748303203394,0.657786333692374,0.806282360034391,0.537594209438952,0.850223190724604,0.883282658792264,2.6228060687558,0.97970050490065,3.5909299913754,1.54085429634716,1.6539639730624,0.87331695960358,1.36304361676041,0.637561498632421,1.61509695866623,0.961299582023299,-1.41251044638713,-3.98281840291907,0.334417895692587,-4.66771248560096,-2.61779038007104,-0.875135280096569,-4.69688720533686,-3.75921331455491,-5.09955651201352,-2.32649122458402,1.78018825532313,7.87911167430224,1.95981307930259,13.8947782029593,3.37423196257151,3.73559682418836,1.76268251193124,2.8578879011913,1.40648466453842,3.60853818589291
"188",1,5936,911.918762258057,0.72617671317119,0.941308549893615,0.762055292695535,0.968695515247966,0.734840938150457,0.863184340868156,0.63398626682305,0.805993000866513,0.432605825285273,0.851756962201804,1.0562445999171,2.78867112486587,1.176897642914,3.90206709864629,1.08345349557768,1.70965207165914,0.819798197310105,1.36164702011857,0.479829086218453,1.62568555215224,0.962423854387619,-1.75345592881282,-3.48706752204978,0.351331144126565,-5.21838424253678,-2.67388177074101,-0.637522295776334,-4.52832292119608,-5.32768985981025,-4.53028366972817,-2.32436048568566,2.11565265485404,8.77668664266069,2.38508806189654,16.2261276423379,2.1738714770795,3.9229102061284,1.6720690843129,2.85408260739777,1.23023595198124,3.64285351447655
"189",1,5941,938.580038895782,0.718343545270615,0.946796995430767,0.77056378343631,0.967705926956891,0.80953756545233,0.813375869440789,0.629362734948603,0.80511768633461,0.61988915935946,0.860440549546435,1.03256486100747,2.94190373622333,1.20898752269341,3.83885662737715,1.37895006310222,1.3981812348056,0.809874255060807,1.35743921976576,0.789980305103482,1.68862550787163,0.964343016987317,-1.53563876686859,-5.04851200279939,-0.0650170549898036,-5.04376032034185,-3.53103010988583,-0.579454352049872,-6.01189467192564,-7.73266923517372,-6.55133534054503,-2.45301845366742,2.06619019218738,9.65479759320476,2.46165083002834,15.7368202055575,2.90150327652962,2.9549107653625,1.6558963090103,2.84264123535827,1.62406888245139,3.85145610583472
"190",1,5946,942.115473900307,0.772381995403619,0.957196446607127,0.685965831901038,0.970568021662411,0.80494850423243,0.783615256083164,0.608388041864757,0.779395911992117,0.494910396917762,0.87248278641554,1.21604646862966,3.30707433110858,0.942735036337867,4.03014373081017,1.35662884601885,1.26135976730173,0.766579637594162,1.24398473537094,0.569553836713794,1.78551516528104,0.964485852564176,-2.54524421482502,-5.08803769324347,0.266249852763148,-5.26751723532202,-3.07492868928048,0.0323701780656044,-4.23986993247494,-3.19499571798466,-5.16482922183373,-2.58474495914928,2.47876901386667,11.9367406314772,1.88874934873896,17.2420584909885,2.84044182585044,2.59102846256747,1.587644340774,2.5474980218359,1.3243915729154,4.18806440544858
"191",1,5951,908.441484998546,0.813299226705869,0.958648821378361,0.787598734963615,0.967153222344842,0.74349357783132,0.76047869774312,0.598902711294727,0.283760760427443,0.713684114572329,0.879633987949856,1.39779203951827,3.36850587048113,1.27817830275524,3.80478222020295,1.11177761109633,1.17111513584079,0.747860157331094,0.295924713395809,1.01886800041351,1.84932576779782,0.962604814261707,-1.23882706079391,-5.53658630611701,-0.120594320100751,-5.09475815033237,-3.16585942831472,-0.131244475001807,-5.97775247179014,-3.94453311718603,-6.68908729560732,-2.86498440626065,2.95382258574063,12.3468317994659,2.63373977363427,15.4763677431725,2.23604945653507,2.3715106613954,1.55929481492329,1.08757143599839,2.03809200226661,4.420005795441
"192",1,5956,974.600858923571,0.760317420229771,0.957481543359896,0.769302921871527,0.957156517506245,0.797376700456122,0.846517509111748,0.723898812649427,0.389250455636094,0.749762593664249,0.868789208998622,1.17052639789868,3.3188897609921,1.20413515954901,3.30542874317886,1.32129349212936,1.59011967369548,1.04927141551568,0.422578385805534,1.13307352028489,1.75448428415655,0.963597501540509,-1.81978983323537,-4.79012392906611,0.257660901856288,-3.77049469246227,-3.09062365979097,0.353006841098241,-5.27013374700597,-2.76371503753925,-5.95026423761222,-2.57628530681175,2.37013204817767,12.0150292456182,2.44994148246212,11.925859176233,2.74581649234339,3.52848057667343,2.10097050341827,1.17857249215001,2.2838556023708,4.07821510335232
"193",1,5961,927.517285837131,0.820504013344295,0.966269033897998,0.789918195865204,0.959500165399973,0.691247881602161,0.851695056415029,0.754570254201547,0.561130891498164,0.717369196271086,0.819636647309731,1.43534902291271,3.75199457663191,1.28816444317018,3.4060088879246,0.956588614570804,1.62525525477046,1.14987518301575,0.677917762467181,1.02967731064368,1.43072076675545,0.965590153290335,-1.65285689018716,-5.70358505514857,0.0558837137055586,-4.33420666801028,-2.37734180687662,0.181919578468255,-4.42181315833207,-3.67192609860678,-5.43892744059626,-2.20881924796442,3.06022681757647,15.0774633030752,2.65936763264795,12.6008965446214,1.91506177752649,3.641454643159,2.32221293651552,1.45957249266851,2.0602353640544,3.04696191242529
"194",1,5966,900.054838919732,0.74810914066042,0.965207356841035,0.790720965066923,0.950384472696467,0.766787005067283,0.849700568225186,0.680237565994312,0.60146506844509,0.736543202948497,0.837708155862281,1.12739079691608,3.6912437224288,1.29165471227766,3.05513503944804,1.19455533684973,1.61152305979549,0.928028997269412,0.752867375491789,1.08893191370957,1.53393206072875,0.963621042963329,-1.53726790585979,-5.19966186674062,0.527090105379852,-3.95265203512616,-2.64084268265182,-0.182814314153117,-8.26410817883154,-4.57935541504959,-5.83462560819018,-2.33414650818643,2.27101000897107,14.62528021837,2.6683718957491,10.3338501092632,2.42696245279617,3.59700657225261,1.86123781977287,1.56680928507989,2.18577271269519,3.35294756693155
"195",1,5971,859.820701814034,0.774780695858987,0.962294228675742,0.824172151496563,0.948875324828948,0.772582451872948,0.860321719176768,0.545861027211678,0.483765235219988,0.636530105064559,0.862699339526571,1.22547268957678,3.53770734444292,1.45526201673413,3.00608906501316,1.21682922081361,1.68772785495728,0.651482084572219,0.55274959863053,0.825320678494841,1.70589294092827,0.961785886603601,-1.62839810955554,-5.30383626159518,0.543956676891177,-3.89450476770573,-3.11953372135317,0.506006679790907,-5.79004923617382,-3.77199517748112,-3.4254845427453,-2.72575214914743,2.50178331289855,13.5153732549254,3.1177875373491,10.0365714667917,2.48067335262585,3.84842531239869,1.42442890651856,1.30553211878621,1.68115422235118,3.91007072590891
"196",1,5976,886.883307966933,0.720226615929356,0.964426521589126,0.758889933441591,0.949571327523653,0.777197093067358,0.875070117974637,0.553410300307811,0.592079455462369,0.631524625455762,0.900925549091105,1.03818114511045,3.64827934117249,1.16533767927754,3.02844199760043,1.23510233861534,1.80801043393891,0.664430862197401,0.734699650670821,0.814496530821657,2.07599121896622,0.963351227534703,-1.09370924764135,-5.64108899231845,0.0614415361356803,-4.91845490148374,-3.47110521734568,-0.00462987098406176,-6.96446307686121,-5.64376588002232,-5.22445212420433,-2.19950174688137,2.07782009006284,14.309942151226,2.35801190674396,10.1714609328301,2.52547778685309,4.26890172923198,1.44146837064038,1.53978357669583,1.66340459872051,5.30973954122485
"197",1,5981,896.047930668991,0.488421100310627,0.968735562567216,0.847315937258645,0.944901512299355,0.711513552223521,0.915394556955426,0.636691849203181,0.493694025443295,0.439828709346416,0.922129808195396,0.559725633914838,3.9046871275836,1.59543065678127,2.88647564634966,1.01258221993739,2.27394548729483,0.825673335622614,0.567702129731038,0.489742434863374,2.38349959183793,0.964568196992106,-1.01308661148857,-5.34847008761708,0.181503189716201,-3.96992248716586,-2.57659302673482,0.250950261616596,-3.68506778478495,-3.47814011631433,-5.86536266367827,-2.3019409919824,1.31329278526137,16.2465815643171,3.5453989805975,9.33174165696967,2.02532275213333,6.17082807918854,1.68173645715817,1.32228570810116,1.23984765250591,6.68107030429156
"198",1,5986,877.838747670269,0.469111853872429,0.969062803494615,0.780633123150145,0.931531422272452,0.713266690159421,0.8760454111469,0.738847931079376,0.635157653505204,0.280470826387494,0.904639492090553,0.531187029012803,3.92628356289402,1.24903389778358,2.56153896723773,1.01765456047303,1.81665994714128,1.09642145340191,0.822335614967081,0.292198946909742,2.12268168477137,0.959721265057175,-0.920412493127261,-5.40046934838052,0.0982899967739745,-3.12890658866015,-2.40033386279458,-0.706347880627384,-9.82168928947617,-4.14631722660896,-6.16944803293479,-2.70227076481521,1.28215965979145,16.4157026162518,2.56008567781244,7.56148188067733,2.03562080445156,4.30025336354734,2.20214000347995,1.67623586364329,1.08538022457516,5.50577753486383
"199",1,5991,883.051513091083,0.491175166866124,0.973340383799201,0.851989669559023,0.936155939051132,0.725840800405146,0.85561354719852,0.794021276763605,0.519811667283864,0.434448939383298,0.892600073229806,0.56388159645747,4.24362299726792,1.6273052850539,2.66267265825357,1.05521170277046,1.65299165663901,1.30619243579514,0.608478635520053,0.482347779820796,1.97981905216798,0.963218265869051,-1.02255309692006,-5.62209313455102,0.023519371950894,-3.47480711741034,-3.12316730896413,-0.154418875325405,-3.9337091409458,-9.01342102774115,-4.05276781765389,-2.32402791030414,1.31796245482343,19.0083361429412,3.64812249076435,8.08982568501111,2.11347173766373,3.73238141691818,2.70613867932843,1.37024624988435,1.23265938069805,4.91968347932734
"200",1,5996,897.632656774031,0.583531614462611,0.97901609774941,0.889956800194327,0.938761175057572,0.685188589720723,0.797123064382101,0.824211339194195,0.0123036580377464,0.293409335601358,0.910412375017469,0.718554976178554,4.80421065602483,1.95146776602317,2.72445436899162,0.940720557556218,1.32014041927668,1.45547778378642,0.0123045894073745,0.306917735156291,2.20064798927956,0.964299208444983,-1.10993746000062,-5.96007823116531,0.348139563622696,-2.99393486245713,-2.93140729711349,-0.319313321340288,-4.26732972318487,-3.46078834948777,-4.55353465512493,-2.48960432572249,1.51632125379096,24.0804400274625,4.80822644182745,8.42265160871751,1.88495516740888,2.74277072660802,3.11841557909584,1.00015140292048,1.09419849615347,5.84285157272017
"201",1,6001,920.383523698939,0.592873508663968,0.981729968813236,0.854501287970996,0.946612599357678,0.717966153683821,0.802590156507484,0.836965250873837,0.00693637590946008,0.0808908058327174,0.892130026598687,0.736218487923344,5.1594114818726,1.64501392108219,2.93638588318623,1.03144495129319,1.34542944872224,1.52938514327466,0.00693654278148651,0.0811567590234878,1.97470571057929,0.964346048583491,-1.41209790564747,-6.80430345521612,0.150103587566646,-3.94437403166404,-2.21383239181678,-0.263992226813203,-4.39195572724764,-5.61940366930604,-3.59980361277778,-2.69382224161243,1.54201766196014,27.6195268392788,3.70607080055421,9.62236205497539,2.0638786875482,2.81018040148903,3.33901891646924,1.00004811562576,1.0065864195352,4.89946264339445
"202",1,6006,927.11436771849,0.517803333286865,0.982182726219519,0.879655578110479,0.946264186618512,0.690585432238472,0.763089142655885,0.851790300639563,0.205770270317822,0.0392294663849023,0.922229398885682,0.605264202227539,5.22636602025378,1.84952642041081,2.92603552419576,0.954835314557545,1.18071656618665,1.62591738512348,0.210269979568277,0.0392596873847639,2.38522101540001,0.966568156794539,-1.14013510847572,-5.42650220772293,0.263937780915072,-3.01309748363832,-2.11237029801951,-0.262852769513287,-5.80211811938628,-3.80868763405128,-6.69343566194301,-2.13129432340806,1.36634475449814,28.3149017776634,4.42074797979762,9.56168388885556,1.91171047792621,2.39409160966758,3.64360734324677,1.04421346430764,1.00154132305355,6.68927929230586
