"","model_1"
"98",0.939968594817697
"99",0.936627915347477
"100",0.933362832241134
"101",0.94466763135232
"102",0.940199183638942
"103",0.946025738858548
"104",0.945355321960011
"105",0.95029942168995
"106",0.951882206443301
"107",0.933996706861738
"108",0.932298640247705
"109",0.932961226485918
"110",0.94455383726891
"111",0.934680614096143
"112",0.924664623797096
"113",0.912354977796415
"114",0.911478315097121
"115",0.907377061915499
"116",0.910738883892727
"117",0.91995809496567
"118",0.932426957385478
"119",0.912503817376422
"120",0.922730726676425
"121",0.916755989363332
"122",0.878986352555718
"123",0.873721536713618
"124",0.892145341621611
"125",0.918094994852462
"126",0.911068619635664
"127",0.915045329166997
"128",0.933556303505867
"129",0.929412139310912
"130",0.932299348926132
"131",0.929711501116712
"132",0.921439055678119
"133",0.900599905180814
"134",0.897984645952295
"135",0.903398222307971
"136",0.891970735213041
"137",0.908152590042751
"138",0.900469513242831
"139",0.906455334888419
"140",0.900932309388257
"141",0.894393899844464
"142",0.885069019096159
"143",0.913005107940711
"144",0.934858406860483
"145",0.924727822793697
"146",0.918691278076533
"147",0.893407515062552
"148",0.903319973912804
"149",0.923441302745072
"150",0.894831582938565
"151",0.904802999574832
"152",0.912273500982441
"153",0.920178348302189
"154",0.923274675700946
"155",0.921337811527966
"156",0.896243381184812
"157",0.897301520303268
"158",0.897061464331731
"159",0.897119776684354
"160",0.925882105611691
"161",0.912407981259719
"162",0.921703645239017
"163",0.928157883161782
"164",0.923888492826601
"165",0.928288821077454
"166",0.928701429930811
"167",0.929150698040886
"168",0.931472874575286
"169",0.926022593995635
"170",0.93985556092875
"171",0.934824515666171
"172",0.934590734869069
"173",0.929982693475793
"174",0.92763474069173
"175",0.936431171185385
"176",0.94753004648622
"177",0.945912680065058
"178",0.931065617250359
"179",0.931579410802986
"180",0.90037834151762
"181",0.91156002816925
"182",0.916144693580525
"183",0.925789194710426
"184",0.897402923072518
"185",0.895652790076155
"186",0.903469998302025
"187",0.91581677669521
"188",0.927286820599883
"189",0.930282880036291
"190",0.922350237640791
"191",0.918997489671202
"192",0.927324663727545
"193",0.914621405309954
"194",0.917769282520981
"195",0.91390029759519
"196",0.910789532492084
"197",0.899668288491851
"198",0.908139088902655
"199",0.907912705737822
"200",0.894698006569218
"201",0.889936510496785
"202",0.892912321621383
"203",0.894213417292331
"204",0.895487954188045
"205",0.893159587365377
"206",0.896335488733099
"207",0.880738624328784
"208",0.891680827523544
"209",0.89363693667847
"210",0.888185406618914
"211",0.874738134116587
"212",0.858767231535489
"213",0.878720329822962
"214",0.898359629527588
"215",0.903988263303037
"216",0.905658554039648
"217",0.902705645572126
"218",0.902870112468735
"219",0.900515859536771
"220",0.907024810436114
"221",0.913318057690649
"222",0.931618300761909
"223",0.926991648897399
"224",0.91684575413758
"225",0.919698465933665
"226",0.917863679456699
"227",0.924211694083943
"228",0.937796370873305
"229",0.935158811303363
"230",0.928959530608311
"231",0.9231310548267
"232",0.901659554523795
"233",0.920390882354362
"234",0.925409988670915
"235",0.910373620578411
"236",0.901916058528107
"237",0.912339030215019
"238",0.885597714042582
"239",0.906158098783594
"240",0.898046893188502
"241",0.920025041822126
"242",0.908589638780403
"243",0.891693102978495
"244",0.889911569923303
"245",0.900391672257141
"246",0.915112113731044
"247",0.920567636840548
"248",0.918092608245091
"249",0.899278474062313
"250",0.918200114425925
"251",0.910185049278741
"252",0.920291744754633
"253",0.913512613346531
"254",0.906067561916024
"255",0.920078985244967
"256",0.924827882874607
"257",0.920202482400145
"258",0.922169898646665
"259",0.91706589710108
"260",0.909496974723238
"261",0.919349459841395
"262",0.924821484100499
"263",0.918909135691131
"264",0.927088039574987
"265",0.93001570826809
"266",0.930999130053365
"267",0.922525273295241
"268",0.920733920157561
"269",0.901192304716429
"270",0.923503158622153
"271",0.905744160439886
"272",0.917992392801758
"273",0.923178956461641
"274",0.927731178113408
"275",0.929760509085723
"276",0.941382430474948
"277",0.936559752575511
"278",0.907932591245571
"279",0.927320723405945
"280",0.933545037340177
"281",0.943209502262093
"282",0.928197802889419
"283",0.920416079517116
"284",0.922624533756805
"285",0.924861565225809
"286",0.927031815482485
"287",0.92510882432346
"288",0.931623740075307
"289",0.936661556117824
"290",0.928289366444545
"291",0.92173458256535
"292",0.927233494665985
"293",0.935947060550322
"294",0.946131114770641
"295",0.938973828251494
