"","model_2"
"464",0.411349533928116
"465",0.459045932146305
"466",0.475861926432208
"467",0.435305472587025
"468",0.375846192883572
"469",0.338749708157213
"470",0.370599986409892
"471",0.355109722587896
"472",0.356127564112968
"473",0.323066990410952
"474",0.314394843441776
"475",0.365224435140229
"476",0.322148786578237
"477",0.343041298955353
"478",0.308728195647722
"479",0.328843171111698
"480",0.288887328471638
"481",0.352755986210542
"482",0.376462498623205
"483",0.359419611075202
"484",0.442209438363025
"485",0.467705470355495
"486",0.512175068974122
"487",0.495232969422318
"488",0.511081418485201
"489",0.540088393201322
"490",0.5091561911314
"491",0.46754855600051
"492",0.452610939551462
"493",0.48573434602828
"494",0.494193445786839
"495",0.522384965430531
"496",0.554396463382297
"497",0.594248363378825
"498",0.558185289796015
"499",0.57153883492153
"500",0.570801161779929
"501",0.602503733954652
"502",0.543946192935228
"503",0.565964446225141
"504",0.538419187853698
"505",0.534072978551344
"506",0.492488037587532
"507",0.558392309893015
"508",0.528359898572911
"509",0.49648470439043
"510",0.453902135569957
"511",0.508805491952196
"512",0.516799124581375
"513",0.501397777041878
"514",0.501126129133019
"515",0.51181431372712
"516",0.459394512111187
"517",0.524551985126004
"518",0.534694844821522
"519",0.579131421514416
"520",0.559282313590925
"521",0.521266945857859
"522",0.524448500650932
"523",0.51059051989924
"524",0.506514101212338
"525",0.52582221389815
"526",0.530633507956485
"527",0.450701879860939
"528",0.436518034425196
"529",0.466768327308726
"530",0.472596753990075
"531",0.551376359557657
"532",0.543043910380924
"533",0.540647496161733
"534",0.493650713959087
"535",0.520121575061292
"536",0.553066861863937
"537",0.582980431815267
"538",0.547091129992019
"539",0.510200762830145
"540",0.565566750842695
"541",0.526160015184226
"542",0.511908474062432
"543",0.487193312150703
"544",0.459705133120742
"545",0.440866823503476
"546",0.439730781399775
"547",0.499113252369488
"548",0.532608198018898
"549",0.575132004742006
"550",0.602559616690405
"551",0.543444941745141
"552",0.561253268170375
"553",0.59611684758273
"554",0.56449057860113
"555",0.55936898436637
"556",0.531629781483663
"557",0.563113143076149
"558",0.517029747589391
"559",0.516145135245504
"560",0.5153361151331
"561",0.534652801152507
"562",0.541856998427271
"563",0.500273138192965
"564",0.542082943440255
"565",0.523146363406882
"566",0.515123646444724
"567",0.527009526283098
"568",0.549918496382387
"569",0.593758301417172
"570",0.630547251354466
"571",0.547961024815207
"572",0.563711558252571
"573",0.593754809690449
"574",0.619583281027669
"575",0.57849395544009
"576",0.635448862760635
"577",0.625440928420991
"578",0.597085706589013
"579",0.597286640603972
"580",0.583066162634277
"581",0.575487234078635
"582",0.559500174337382
"583",0.577538643284085
"584",0.568678913685883
"585",0.599189406647578
"586",0.581078711299498
"587",0.522330383848693
"588",0.484013959176888
"589",0.538910318071969
"590",0.503210751406723
"591",0.504217038780791
"592",0.514982051255037
"593",0.489722774697733
"594",0.516841974650838
"595",0.468487258165054
"596",0.536154134859216
"597",0.55873855794525
"598",0.520051636633705
"599",0.504939352949591
"600",0.515405376512412
"601",0.54111933615602
"602",0.581970643373989
"603",0.55504523325237
"604",0.522852999642655
"605",0.479230848150588
"606",0.533898319863079
"607",0.571302141749677
"608",0.479219746510898
"609",0.460397237235926
"610",0.511874071160251
"611",0.542243624378435
"612",0.527461630191179
"613",0.545416670490445
"614",0.53464596071091
"615",0.522489996800726
"616",0.457014916166959
"617",0.421023835010893
"618",0.437438704861672
"619",0.443942997564201
"620",0.494107839295794
"621",0.52729797956911
"622",0.484531869184149
"623",0.544305151261618
"624",0.526099373285995
"625",0.558534168384489
"626",0.507106168075636
"627",0.502848579682945
"628",0.551431819216082
"629",0.510754900695698
"630",0.468669767998921
"631",0.452028906124252
"632",0.463570985105997
"633",0.526484534487614
"634",0.560994448849254
"635",0.533641407314161
"636",0.468409786188421
"637",0.433805232688451
"638",0.469073402193936
"639",0.428015268290679
"640",0.351851086839531
"641",0.397509113466905
"642",0.406675783182754
"643",0.423142862716045
"644",0.452983760094504
"645",0.510092233780636
"646",0.476609498059536
"647",0.480623187110489
"648",0.5728652570635
"649",0.583427917893429
"650",0.572807765802646
"651",0.536244846874977
"652",0.523546544592651
"653",0.52947470812908
"654",0.523016433617984
"655",0.537746702248182
"656",0.53786327178472
"657",0.510230979577336
"658",0.489673487428992
"659",0.439537001828231
"660",0.417266510606101
"661",0.450982286983257
"662",0.449399102831683
"663",0.418670499002927
"664",0.443029873959431
"665",0.422523504854288
"666",0.482373048184448
"667",0.490332931038355
"668",0.422283825907967
"669",0.410837428560225
"670",0.459486556448273
"671",0.386479039074714
"672",0.416813420870449
"673",0.405677971911809
"674",0.449227969290268
"675",0.436346603873108
"676",0.435492690039731
"677",0.445035103943567
"678",0.507537401343675
"679",0.558986315304269
"680",0.538770261054683
"681",0.598273119068703
"682",0.548904543351728
"683",0.552346394440166
"684",0.530618388734986
"685",0.563562499655368
"686",0.588200640956434
"687",0.557388392384435
"688",0.555365503749379
"689",0.529730669537848
"690",0.557803823291255
"691",0.571410260620723
"692",0.545146864172614
"693",0.588702886742211
"694",0.551530686416966
"695",0.4936037382124
"696",0.453370109358203
"697",0.470960241370919
"698",0.517502826757717
"699",0.487903155941054
"700",0.445319251620804
"701",0.471197194575422
"702",0.45941551836047
"703",0.462479773953642
"704",0.477596311954085
"705",0.398391552134342
"706",0.449523286686704
"707",0.446741291173886
"708",0.387786585948502
"709",0.480489867865046
"710",0.435107516696136
"711",0.456977154726871
"712",0.486965490053763
"713",0.516670140121614
"714",0.570533976721676
"715",0.564599297252122
"716",0.587471000207591
"717",0.570870009731716
"718",0.566549150199369
"719",0.577191174010404
"720",0.568518785172773
"721",0.540349308330075
"722",0.578544917913506
"723",0.585409980561568
"724",0.567126936488042
"725",0.556135912773919
"726",0.524992382380293
"727",0.531613769078911
"728",0.545575465426126
"729",0.470639073126522
"730",0.489246973696891
"731",0.508531608901029
"732",0.482133189541621
"733",0.523191811724301
"734",0.512809896241336
"735",0.525497848658661
"736",0.520687179955517
"737",0.528140725861921
"738",0.506551842730026
"739",0.566686389210981
"740",0.572694060816036
"741",0.532462978828074
"742",0.550348127924936
"743",0.572826316292004
"744",0.547119966900866
"745",0.508671871953858
"746",0.586763579959831
"747",0.545881788996837
"748",0.572178167321117
"749",0.509989481678812
"750",0.484517186886765
"751",0.528625960463834
"752",0.489357956057026
"753",0.500086816733202
"754",0.483616650361724
"755",0.511572029813927
"756",0.482255576607034
"757",0.489880332304128
"758",0.468383647425777
"759",0.434278519936688
"760",0.464564320335746
"761",0.43926755018682
"762",0.525064026403102
"763",0.607402493286255
"764",0.60365533007576
"765",0.570959661806569
"766",0.627787083156321
"767",0.551608202594211
"768",0.573377161732581
"769",0.559220965978585
"770",0.557284882656742
"771",0.511377663560163
"772",0.553835129946672
"773",0.528714944345877
"774",0.510960517734976
"775",0.488112682155982
"776",0.534353304057562
"777",0.572644776631534
"778",0.523217428678873
"779",0.558264370044558
"780",0.555736426652935
"781",0.564061641070916
"782",0.576112905462587
"783",0.536262343182493
"784",0.529554843626217
"785",0.500299631069715
"786",0.52202644766297
"787",0.528843581584328
"788",0.56142333812106
"789",0.526539409672057
"790",0.579418940777728
"791",0.55453714404406
"792",0.461965227945591
"793",0.481483193957551
"794",0.532613081891476
"795",0.513900773566349
"796",0.490268407741599
"797",0.492872941565721
"798",0.480618299917883
"799",0.485935444974541
"800",0.471073589996023
"801",0.492569758479674
"802",0.516790086462034
"803",0.508333756480034
"804",0.492673030653461
"805",0.478505413222099
"806",0.44386476954417
"807",0.446521276248172
"808",0.429804555428621
"809",0.449871833485351
"810",0.440016126369544
"811",0.428110230566924
"812",0.454091503108454
"813",0.424263134637523
"814",0.413675336211437
"815",0.472261566041083
"816",0.398732460628143
"817",0.398484249512794
"818",0.377577516886532
"819",0.411028093446796
"820",0.398168605088948
"821",0.409423801362161
"822",0.411577362226939
"823",0.446051191681293
"824",0.509965412109767
"825",0.547484158120228
"826",0.515758993991627
"827",0.4843903274291
"828",0.489951552323621
"829",0.539307719746561
"830",0.547375320709229
"831",0.491002580300351
"832",0.44200558841347
"833",0.505849196302106
"834",0.519815064313001
"835",0.585460384194264
"836",0.541239527745177
"837",0.557805463608697
"838",0.595972757406452
"839",0.533026849628909
"840",0.55844650929083
"841",0.552709041769708
"842",0.595436920333214
"843",0.575444249244171
"844",0.556755278447949
"845",0.578353764824987
"846",0.538808530744612
"847",0.5594052719395
"848",0.548098507601929
"849",0.570412459590365
"850",0.550409026890109
"851",0.46924785784585
"852",0.544114819915586
"853",0.513459869559657
"854",0.432831847566143
"855",0.379844675985574
"856",0.395618868653683
"857",0.427044653024844
"858",0.459193382578565
"859",0.469671228505914
"860",0.469155864945024
"861",0.456901368870454
"862",0.533485475953476
"863",0.558602355519785
"864",0.575206789636006
"865",0.585498470780561
"866",0.622904391169062
"867",0.640445938313229
"868",0.663210374653958
"869",0.656430394497918
"870",0.630261439778294
"871",0.572084812900533
"872",0.540186362548342
"873",0.496384132312518
"874",0.505342784462542
"875",0.535331390546543
"876",0.579707756542306
"877",0.521767646096293
"878",0.553940343366812
"879",0.540723486412243
"880",0.584543138382255
"881",0.585210564867072
"882",0.541895826445352
"883",0.553997310911923
"884",0.559480108495703
"885",0.531238641580319
"886",0.568318024287873
"887",0.549091954425431
"888",0.559065237123099
"889",0.556830865334529
"890",0.565510453625195
"891",0.59237286577408
"892",0.559589388896937
"893",0.554170756969145
"894",0.552609834083705
"895",0.606210607494682
"896",0.584666238732587
"897",0.59645005035052
"898",0.566611233879772
"899",0.478983241304576
"900",0.509809782783698
"901",0.545933375289891
"902",0.509624348517277
"903",0.541992430793971
"904",0.567944977732551
"905",0.521046689343086
"906",0.559960516036582
"907",0.623829110633725
"908",0.598747080309191
"909",0.600869519080347
"910",0.596595926575383
"911",0.618663336063794
"912",0.542447033647226
"913",0.550545107011794
"914",0.587402025131681
"915",0.553029750917011
"916",0.553785171241697
"917",0.54896707063909
"918",0.605077609447355
"919",0.544502903011887
"920",0.584181471477528
"921",0.575836414809327
"922",0.534438612004586
"923",0.596404891510955
"924",0.583568077197529
"925",0.580249759936518
"926",0.560998991568349
"927",0.579967890633989
"928",0.560990251985869
"929",0.572601123093384
"930",0.517306896943687
"931",0.550773059909377
"932",0.5229409332706
"933",0.560439622655
"934",0.476057018453821
"935",0.493713978016953
"936",0.491448866198578
"937",0.485176270665625
"938",0.527666470361187
"939",0.567728074910382
"940",0.558053480437529
"941",0.551921103419268
"942",0.566914294153559
"943",0.583487970160057
"944",0.620488505480101
"945",0.580445380579336
"946",0.58026248861018
"947",0.563927517767767
"948",0.623229433591413
"949",0.582655336308909
"950",0.579026912900881
"951",0.47135045978677
"952",0.531469356339397
"953",0.510425519504151
"954",0.563735519755619
"955",0.563101728511875
"956",0.586861511358384
"957",0.515669170859289
"958",0.558531941008225
"959",0.479906161968859
"960",0.589860936165275
"961",0.548821436166198
"962",0.539619948539148
"963",0.546651254626278
"964",0.60388582728398
"965",0.597438727954321
"966",0.616379149698382
"967",0.602433761886682
"968",0.594070035895146
"969",0.574510789813368
"970",0.567101069053323
"971",0.54451829807757
"972",0.574339003452409
"973",0.531435134602069
"974",0.53017932521503
"975",0.555307857166926
"976",0.500242573056519
"977",0.494381486393112
"978",0.534492004600063
"979",0.557377807115213
"980",0.531349417295149
"981",0.521649317164344
"982",0.526453478419697
"983",0.528042485926245
"984",0.468528113641782
"985",0.506717033887078
"986",0.533643625606715
"987",0.504682403538027
"988",0.563293688306243
"989",0.569142655807384
"990",0.6262990381032
"991",0.557093437502994
"992",0.606892675149537
"993",0.572225079652791
"994",0.519825131439069
"995",0.50180823039565
"996",0.484807974373645
"997",0.566839947649258
"998",0.55120834472084
"999",0.544297990600193
"1000",0.529137753065688
"1001",0.489939496689716
"1002",0.490525663220905
"1003",0.506865010655683
"1004",0.537115217536337
"1005",0.46838635495338
"1006",0.470108441127901
"1007",0.512626924850691
"1008",0.520053887266205
"1009",0.50854590888352
"1010",0.477652060183116
"1011",0.484183490420999
"1012",0.507770407079835
"1013",0.513275832557258
"1014",0.581487297932675
"1015",0.584612537734444
"1016",0.582342397963277
"1017",0.556133452107847
"1018",0.57927557840366
"1019",0.577061066646625
"1020",0.593295095179125
"1021",0.576882263774523
"1022",0.488103663696377
"1023",0.449718003983833
"1024",0.429844491875487
"1025",0.452912951534045
"1026",0.434168036285726
"1027",0.391939662221441
"1028",0.326235997014774
"1029",0.322438442326114
"1030",0.396692114408647
"1031",0.44306833436625
"1032",0.419700737979601
"1033",0.446717735823293
"1034",0.50136486147904
"1035",0.518304928032143
"1036",0.510678607588329
"1037",0.522874505410537
"1038",0.492111381471131
"1039",0.515940506906345
"1040",0.484630043957674
"1041",0.483039751190504
"1042",0.482251206972825
"1043",0.534438496555438
"1044",0.513001007492211
"1045",0.540762236838938
"1046",0.525002783869587
"1047",0.531811479738534
"1048",0.54003172620835
"1049",0.509172239049903
"1050",0.511015914360805
"1051",0.468182228554291
"1052",0.442811811195215
"1053",0.44842032796179
"1054",0.464062105957528
"1055",0.446898198357797
"1056",0.424169707235884
"1057",0.439723812402117
"1058",0.469014427338856
"1059",0.40825368833542
"1060",0.416169678118744
"1061",0.45767419726481
"1062",0.450380099747152
"1063",0.529661119293277
"1064",0.542802323288031
"1065",0.52203102158289
"1066",0.526715552605984
"1067",0.519027283782605
"1068",0.527815899822351
"1069",0.494979810614924
"1070",0.452468274503911
"1071",0.420319880250563
"1072",0.399841790193228
"1073",0.406635328495961
"1074",0.431808696393151
"1075",0.512354449752273
"1076",0.530457380429437
"1077",0.485270974588922
"1078",0.464933929266586
"1079",0.433198569214
"1080",0.42833690782848
"1081",0.402279020195835
"1082",0.345617935661765
"1083",0.386129180505511
"1084",0.482029718101901
"1085",0.487051653148327
"1086",0.448687596936106
"1087",0.379627925173288
"1088",0.422109347129099
"1089",0.384439805930651
"1090",0.398269405271149
"1091",0.408748747191227
"1092",0.363639130029269
"1093",0.411174783077444
"1094",0.419308178754905
"1095",0.425662048887572
"1096",0.430300679888662
"1097",0.439511786054211
"1098",0.46724726293029
"1099",0.485179133625648
"1100",0.475380840833495
"1101",0.516510154421096
"1102",0.537595357426901
"1103",0.549342578910473
"1104",0.51513618982947
"1105",0.532124623637124
"1106",0.536337806654152
"1107",0.57601271621794
"1108",0.57027402774487
"1109",0.573285829258656
"1110",0.541930292598909
"1111",0.496007124972598
"1112",0.492928606825277
"1113",0.406777289432209
"1114",0.416366127154976
"1115",0.454594407520751
"1116",0.480437059908954
"1117",0.539198340714421
"1118",0.539664888248851
"1119",0.500717426889859
"1120",0.480647147582172
"1121",0.535254419077093
"1122",0.525773346153981
"1123",0.515509923323305
"1124",0.49615885186536
"1125",0.50468025737464
"1126",0.528088684239068
"1127",0.54269560676272
"1128",0.543548321555482
"1129",0.57427073420621
"1130",0.592692466635566
"1131",0.609932397204405
"1132",0.613582017923234
"1133",0.594998655480788
"1134",0.549907405858943
"1135",0.563002589440361
"1136",0.526477656316436
"1137",0.507272987910245
"1138",0.50502209292214
"1139",0.550430943729711
"1140",0.494286265946575
"1141",0.508180336987402
"1142",0.527488204595189
"1143",0.514242050856689
"1144",0.50237680654341
"1145",0.52408562147366
"1146",0.520406115831959
"1147",0.510750868377321
"1148",0.503794541233515
"1149",0.475517331250207
"1150",0.407682702967234
"1151",0.483793155666672
"1152",0.419226846708806
"1153",0.504654862791284
"1154",0.519019264146314
"1155",0.530216476050297
"1156",0.526754873248781
"1157",0.448692047187347
"1158",0.511911375368391
"1159",0.587823128407767
"1160",0.605055933904629
"1161",0.607462940745889
"1162",0.610871592931438
"1163",0.618192020847496
"1164",0.596036492599568
"1165",0.568911189670878
"1166",0.569177887320227
"1167",0.538383324980415
"1168",0.482965424894921
"1169",0.454190289318557
"1170",0.50691278001682
"1171",0.520206747377007
"1172",0.565910508643069
"1173",0.476455586518708
"1174",0.485536204763963
"1175",0.446963338618843
"1176",0.486607317270442
"1177",0.511194883068085
"1178",0.493612754222303
"1179",0.458326289589029
"1180",0.524558469073559
"1181",0.538015986953045
"1182",0.55357652417568
"1183",0.585806558657312
"1184",0.532921706838614
"1185",0.566192000011462
"1186",0.592291208226983
"1187",0.602547636871339
"1188",0.570222807506924
"1189",0.564495535114085
"1190",0.549864972154005
"1191",0.589851668066019
"1192",0.599913125083186
"1193",0.610679618955999
"1194",0.570212131128263
"1195",0.548750064060028
"1196",0.5588714513914
"1197",0.483630700236722
"1198",0.544895372170861
"1199",0.620686571626043
"1200",0.562981921634868
"1201",0.489432245906028
"1202",0.469360829851444
"1203",0.47295608164726
"1204",0.480134622573662
"1205",0.502668236656033
"1206",0.536510456892023
"1207",0.520315902354283
"1208",0.532873822573335
"1209",0.476274492217793
"1210",0.431300452066511
"1211",0.506337777267485
"1212",0.465507198975224
"1213",0.530019123342846
"1214",0.595936658581005
"1215",0.544410929751408
"1216",0.550606640129259
"1217",0.555125869861218
"1218",0.54207808286847
"1219",0.512815152169288
"1220",0.564513247683036
"1221",0.576751967333926
"1222",0.571001276534444
"1223",0.482223753492632
"1224",0.525468526885391
"1225",0.572706418300393
"1226",0.535359083925757
"1227",0.538372067059479
"1228",0.551419016050587
"1229",0.555493952645297
"1230",0.500851144802999
"1231",0.51304618874183
"1232",0.46148733787035
"1233",0.360330528013565
"1234",0.374125625473927
"1235",0.479538572687789
"1236",0.498317154510204
"1237",0.509345386289096
"1238",0.516109137150563
"1239",0.533524373980972
"1240",0.482406066841259
"1241",0.581034051260481
"1242",0.61410243885343
"1243",0.57535983391629
"1244",0.585255222689889
"1245",0.544190164356477
"1246",0.56245270920138
"1247",0.584802320620901
"1248",0.587184287244462
