"","chain","iter","deviance","icept[1]","icept[2]","icept[3]","icept[4]","icept[5]","lambda.std[1]","lambda.std[2]","lambda.std[3]","lambda.std[4]","lambda.std[5]","lambda[1]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","prec.s","prec[1]","prec[2]","prec[3]","prec[4]","prec[5]","reli.omega","rho","sigma.ts","tau[1,1]","tau[1,2]","tau[2,1]","tau[2,2]","tau[3,1]","tau[3,2]","tau[4,1]","tau[4,2]","tau[5,1]","tau[5,2]","theta[1]","theta[2]","theta[3]","theta[4]","theta[5]"
"16",1,5076,7519.58827410902,1.50822175853361,1.56612652929282,1.64086752665021,1.58871951879877,1.58365163166729,0.367630629023573,0.319820136225897,0.46318241509938,0.419556700839235,0.521789670800564,0.395313699304946,0.337548780659518,0.522624132187346,0.462204733366372,0.611658035347122,11.8177944163792,3.50058744571702,3.59582281391315,3.82635829897124,4.57018120863893,4.43866174676736,0.520423647995357,0.501442578269103,0.0218680526435873,-0.71649093706335,0.953622155967523,-0.669078404416056,0.904821419972168,-0.621619059207922,0.855185541631773,-0.517899993482811,1.04071164732155,-0.81434791207587,0.924130758586281,1.15627292085816,1.11393917932473,1.27313598354458,1.21363321554628,1.3741255522047
"17",1,5081,7442.11588197339,1.42988330601333,1.58197048283894,1.63474084380355,1.5669993323777,1.56252947456183,0.285659423389452,0.311210241935094,0.502606190396108,0.50488307566389,0.526532063400578,0.298080061070643,0.327472152429448,0.581373267776576,0.584905288190184,0.619336350488714,10.197089744594,3.60339008809249,4.30536054524642,4.27515477195835,4.40321629542248,5.12540904553155,0.537624719458797,0.424702410615446,0.0774068351021486,-0.695400772581986,0.828479952202459,-0.750855612925264,0.66534262904823,-0.781370517486177,0.810216840246212,-0.551845035285144,0.907715838899295,-0.860022215838181,0.869608008507147,1.08885172280788,1.10723801061678,1.33799487648521,1.34211419615284,1.38357751503668
"18",1,5086,7367.9115701204,1.53295460018686,1.53491448859678,1.61586375738844,1.57472463283838,1.56773084950651,0.369608378885575,0.284099361626066,0.493572445091058,0.354273809813145,0.471934761494559,0.397775829258655,0.296308812493339,0.567517288157334,0.378845041256519,0.535295875092311,11.0318986615171,3.9342820694013,4.05794493161381,3.63859267588308,4.3891322777066,4.69541304159643,0.486329002532749,0.433116482126942,0.0773268020194433,-0.696735578521406,0.808763849294642,-0.954690014650775,0.709216082174568,-0.731016166697068,0.715800987780915,-0.399086844484335,1.0249453415252,-0.881473515357122,0.817313560570651,1.15822561034241,1.08779891236121,1.32207587235745,1.14352356528465,1.28654167389084
"19",1,5091,7407.96140378676,1.53919185401995,1.51819579777388,1.6295841326157,1.64263931398444,1.59118192798492,0.382859279045892,0.270883072099114,0.488061238052422,0.429117603487645,0.484257943057198,0.41443658016331,0.281404137081985,0.559184221344376,0.475082486270022,0.553484914017543,9.63299064963498,4.18518508509002,3.73568967483724,4.29587767575285,3.96851664266254,4.64265374449337,0.51051386698576,0.476149230144964,0.0377089649602061,-0.812158271318974,0.736544506928676,-0.792131748411392,0.938292089561443,-0.73352665827777,0.978478867017003,-0.504476242270123,1.00479483258011,-0.847249161994535,0.873783004821423,1.17175767897746,1.07918828836686,1.31268699340052,1.22570336876051,1.30634555004501
"20",1,5096,7610.23516695958,1.57279200978267,1.52240893492418,1.66985848727767,1.57610470260211,1.63969991313609,0.367511199975343,0.25382228923394,0.476108012572207,0.367700239685053,0.519167854990264,0.395165219483391,0.262416191197325,0.541409090446934,0.39540025299163,0.607446685374145,10.0500584875914,3.72298157526985,3.56465682716469,4.0967449934677,4.17262829985465,4.45369236704572,0.492287239495173,0.499901322400721,0.0246717588717408,-0.826847348326113,0.56821360753056,-0.639003868701295,0.976831920700682,-0.559414327893673,0.910104087133548,-0.509816639124076,1.18951680030884,-0.867756183715586,0.902777177386762,1.15615555068936,1.06886225740251,1.29312380321858,1.15634136006585,1.36899147557204
"21",1,5101,7392.83809398242,1.52290046667698,1.54991261821526,1.67176105822018,1.6146190156938,1.61641747196536,0.33038875357419,0.319261808681639,0.55377976954758,0.434132480196529,0.57092687047171,0.350045584220081,0.336892557137817,0.665070564714866,0.481914795691651,0.695403448935602,11.1542028356199,4.0481512202938,4.0523342756045,4.56387489042617,4.4963325252311,5.02002274699276,0.561307104989924,0.528642736537569,0.0628304486153456,-0.842121074085091,0.802757369282809,-0.780934551998856,0.773419529569237,-0.729524249465469,0.686544203335735,-0.436951674098323,1.09159616144088,-0.852712665499346,0.888714272537625,1.12253191103198,1.11349659505486,1.44231885605015,1.23224187030653,1.48358595679153
"22",1,5106,7568.32249318762,1.50199558325454,1.6156524430158,1.68812633185582,1.60856086522209,1.68905139736757,0.302573511348438,0.401301575578206,0.53627119139907,0.398677800427079,0.586330878967483,0.317453825589909,0.438127992947467,0.635357974945775,0.434719972776644,0.723801245277186,12.7761068724825,4.056416786853,3.62183835347082,4.2410146581253,4.17362643967319,4.62309719991684,0.565207994101138,0.586970079913463,0.0763731442377833,-0.746479780879048,0.869641018129224,-0.835781136443069,0.791210867730248,-0.750755916902257,0.85075736014835,-0.613418892782984,1.04030243947806,-0.749276190726019,0.93846760652543,1.10077693138167,1.19195613820418,1.4036797563272,1.18898145473093,1.52388824266481
"23",1,5111,7560.91933395621,1.58365707998149,1.62170304621761,1.71292920312049,1.57467228213122,1.69763146992719,0.397045790662407,0.346381564151019,0.550253485846301,0.422756141699454,0.621183191590291,0.432606569102151,0.369239831601197,0.658988053034827,0.466492891953374,0.792663807821216,11.5592381342619,3.41042480398669,3.73857385511896,4.08185441411689,4.15758686058568,5.53405203346315,0.596720592354998,0.585746563317862,0.0706541548833563,-0.792000492052769,0.900432275790548,-0.810409406578002,0.802254656504471,-0.672091126052976,0.882594235016201,-0.462701441062175,0.989478241878673,-0.656436436832723,0.908346586106359,1.18714844363033,1.13633805324088,1.43426525404263,1.21761561824302,1.62831591222963
"24",1,5116,7568.42413968486,1.55024796965098,1.6383947944893,1.56626299016604,1.59662690892836,1.69420346425397,0.375830829190831,0.412607006608953,0.447140021508774,0.370814019109238,0.640591770835309,0.405563373386925,0.452961760175232,0.499897183564192,0.399279816746579,0.834232456818582,13.2659421191269,3.96083070036994,3.36339993746544,3.7115170435804,3.96362973174991,5.34736360534608,0.573310573739296,0.536857466324233,0.0720848669316416,-0.791310443983775,0.70944007931877,-0.754953573161559,0.785334908700418,-0.618541860107849,0.786687214399085,-0.595575247750176,0.98172970082407,-0.856240919713886,0.995083422582807,1.16448164983298,1.20517435618104,1.24989719413541,1.15942437206118,1.69594379200957
"25",1,5121,7485.66037425873,1.57637011776579,1.59687476664574,1.65060424607199,1.59862026787613,1.70819305921448,0.384707485457426,0.359018419022604,0.493143005186575,0.353658730307301,0.635055739260126,0.416783772089181,0.384663770010797,0.566864752099121,0.378093181674629,0.82211447516829,11.3223938636716,4.03320844179633,4.16998066906023,3.89920068809979,4.34123146427716,5.05281079791161,0.568864971308484,0.535199141594967,0.0874889010232091,-0.624106831586584,0.830027435708809,-0.618769533294132,1.04798393849952,-0.656119658589411,0.846882667694647,-0.455125514721722,1.06787169099849,-0.777669146427999,0.914249087514479,1.17370871267689,1.14796621595892,1.3213356471724,1.14295445402884,1.67587221028123
"26",1,5126,7348.16727017322,1.49768217774107,1.59125012897835,1.59734470638541,1.5940252331759,1.64610176374135,0.355346802446837,0.445699270973273,0.465170182061663,0.407588009291183,0.611353637527793,0.380157990670718,0.497886347645829,0.525484640262966,0.446346054044181,0.772537847219497,9.85161822154351,3.67963460665345,3.81008893267447,3.78245977965454,4.22396381546557,4.55640128810217,0.579020018482743,0.516907809239714,0.103604270681618,-0.681016113271982,0.909472888378742,-0.779005486681989,0.958365916330859,-0.683723284571967,0.864541567072711,-0.449453038675052,1.15576170833156,-0.756222069466223,1.00591424653121,1.1445200978708,1.2478908151721,1.2761341071523,1.19922479996081,1.59681472538654
"27",1,5131,7539.04547016304,1.57010045487665,1.62194850865432,1.65888333000451,1.59603644072856,1.5938846855356,0.39674843261349,0.448851261919064,0.506975465067146,0.420992551199252,0.555328252194273,0.43222202516552,0.502291859962933,0.5881655526549,0.464126574598493,0.667757799703121,9.88308458834812,3.76967412448718,4.0267265109867,3.86462347917073,3.70663025937919,4.41796818788711,0.584948886327423,0.463530173994972,0.0612073583763571,-0.797766722013443,0.785691550415633,-0.791436843676883,0.672912750836758,-0.669534767741043,0.896552986537771,-0.438217604929379,0.928217282785493,-0.889907791652314,0.925485591652875,1.18681587903818,1.25229711258502,1.34593871732984,1.21541347724853,1.44590047906435
"28",1,5136,7552.04752286992,1.54398081466881,1.62931293593168,1.68222494293283,1.56621746877845,1.59329147164223,0.398560183282081,0.392908562594605,0.498216559936731,0.381213612965826,0.537289936215406,0.434567498374212,0.42727072305222,0.574609365051987,0.412351520438327,0.637054138401478,11.2813569248958,4.4027165378594,3.58046306963525,4.10179284596385,4.00018226416847,4.02700608706079,0.552751460560248,0.500161689474387,0.0584816772492189,-0.811480945067981,0.801935457689416,-0.805435495526609,0.951382370300926,-0.712537905236645,0.793764809880522,-0.503251353496901,0.941038893024538,-0.89682464627555,0.928021884902845,1.18884891064322,1.18256027077757,1.33017592240545,1.1700337764078,1.40583797525445
"29",1,5141,7438.71746207073,1.62629221212843,1.6008680225312,1.69999861215623,1.62160179122535,1.63844555140407,0.489055968334041,0.332642634959942,0.532161589893523,0.374452574274956,0.542735298500243,0.560681707438536,0.352729539651917,0.628555024200494,0.403833014143644,0.646187453296072,11.0963505879421,3.89427088136157,4.06214054223283,3.77282266370013,3.96534489880485,4.78428096301233,0.57332041702574,0.555416428401139,0.076782990531546,-0.82452367442084,0.727311155026243,-0.805334975561457,0.753900485082981,-0.824858176900156,0.898955584320924,-0.451543316446284,1.02124398090417,-0.917551154954469,0.83268730715592,1.31436397705619,1.12441812814305,1.39508141844768,1.16308110331234,1.41755822479726
"30",1,5146,7437.59421648076,1.6076934946897,1.57766898527117,1.64536954811567,1.62482572103117,1.6229243353989,0.489023326009664,0.345041832808003,0.507945445857119,0.441457358641086,0.527448558122114,0.560632521509408,0.367618260003737,0.589681669846367,0.491993871960014,0.620829387848307,11.7695788043125,4.42194806494028,3.7865583766361,4.00407718026883,4.1238218622064,5.07106836099552,0.580567723143339,0.528753529189797,0.112367927385392,-0.812776786935784,0.777574998894524,-0.780766727359317,0.756501587745962,-0.61787146509455,0.793030735245907,-0.435782583805756,0.958849096615216,-0.845305246526507,0.958902283057488,1.314308824174,1.13514318508818,1.3477244717528,1.24205797004621,1.3854291288161
"31",1,5151,7557.50693501057,1.62625086310051,1.62582146104374,1.70319492384668,1.66639466803885,1.65471340501632,0.475972686161925,0.401666578712148,0.513780826409632,0.490465132641692,0.487139461428639,0.541210120055366,0.438603110193736,0.598866958788956,0.562808015792137,0.557799114738651,11.6561007250477,3.60322526570949,3.82171969882133,3.72973360869594,4.29255294067125,3.81449639057575,0.593037756139424,0.496694914320719,0.132919018648405,-0.833517127447413,0.830079875011599,-0.682969656449581,0.939395747660689,-0.622896964802805,0.854463329126919,-0.534900174667721,1.11032482112719,-0.904488532788841,0.94043737454941,1.29290839405034,1.19237268827162,1.35864163432913,1.31675286263988,1.31113985240322
"32",1,5156,7463.12122962318,1.61265996064139,1.62545440789937,1.74074173267178,1.65502436105119,1.66788875085773,0.507047601820581,0.400075251805024,0.574127769933391,0.527604254361998,0.525704995656018,0.588278201460416,0.436533531501166,0.701211294152097,0.621083326452527,0.617991561191137,12.9242658975835,4.21383760825202,3.67176544011251,4.26447728898655,4.4226495387157,4.68113838532678,0.637465888874416,0.536504826970974,0.101021543349258,-0.879033090482542,0.743213551499735,-0.853160333599865,0.8073916941629,-0.721639257467196,0.775161847848632,-0.483276793655674,1.0672676483331,-0.914276541679688,0.87133227429692,1.3460712423135,1.19056152412488,1.49169727904646,1.38574449839734,1.38191356970346
"33",1,5161,7498.63298433637,1.67466382887115,1.6197496328842,1.6891093810179,1.74436652746668,1.63592789832715,0.485526368948901,0.440501437865846,0.493506709334189,0.575190774508693,0.518834465141428,0.555381077478976,0.490671682598046,0.567417366806748,0.703150616955797,0.606912860023616,12.7424342815331,3.84779679523175,4.27177858167049,3.81190788699706,4.09588457986606,4.14000289503465,0.630915921351137,0.611635846946593,0.0919383796315862,-0.758525737698626,0.774408646131685,-0.963075300225483,0.63382927143622,-0.695194103357787,0.83050182502935,-0.553378178450141,1.00311722625979,-0.729895371442875,0.81168385240122,1.30844814122171,1.2407587001036,1.3219624681539,1.49442079012532,1.36834321966204
"34",1,5166,7461.97807376795,1.63694762768164,1.5535153594376,1.71756379228064,1.76024258864976,1.64895329275188,0.469383066202573,0.303254017648967,0.494740373809517,0.552599487152663,0.533099762784832,0.531580877242457,0.318240018137736,0.569294741147187,0.663028992778538,0.630102545026614,12.8614902809418,3.89222782449144,3.91424836495138,4.57665621437099,4.62886708567373,4.40222989172203,0.595347622091553,0.663150276813175,0.128957544956473,-0.788535654828898,0.716133313989734,-0.873593091440533,0.751141661184249,-0.630940092162727,0.83427492800321,-0.586117527293681,1.03500921845508,-0.706871815070676,0.926550921341913,1.28257822904986,1.10127670914431,1.32409650229784,1.43960744526492,1.39702921724902
"35",1,5171,7414.6694369339,1.62927888993004,1.57232262014633,1.687278924045,1.80072533761058,1.66548456849299,0.483395337906362,0.310177550897309,0.467631878061403,0.592643539696554,0.539672388301576,0.552198016227732,0.326269610010732,0.529041230364217,0.735778271398969,0.641036155059878,12.3223648978766,4.33014741687208,3.89800795116537,4.42413342940273,4.35124166967639,4.52661372967908,0.60791866732921,0.631438598636742,0.0790995522158461,-0.802143360133828,0.760084358764268,-0.699625318412284,0.817597825442733,-0.722637783784358,0.914230357192155,-0.531146823339763,1.074755061335,-0.682472733887892,0.912260315969096,1.30492264912584,1.10645185841656,1.27988462342528,1.54136966466286,1.41092735209395
"36",1,5176,7423.59322795466,1.57365655554349,1.59616080976139,1.62939664972372,1.70915626202962,1.65699893506037,0.415162192121447,0.326542978378583,0.506617021442944,0.534643945113581,0.549974705906265,0.456348857382529,0.345481458494705,0.587606053379614,0.63265676038055,0.658509354098782,12.0743196581013,3.81356925684308,3.59792289954305,4.23816512655496,3.84096407951365,4.47825061158524,0.589680621106961,0.592811948842989,0.138916724638275,-0.941542850111198,0.740159553103956,-0.823631214938481,0.833220918078335,-0.631044956529294,0.88881669291689,-0.58335087615189,1.08728236107855,-0.718543631920047,0.84404507939118,1.20825427963434,1.11935743816363,1.34528087396837,1.40025457645521,1.43363456943559
"37",1,5181,7467.81413494633,1.59774983209452,1.58534070591352,1.70075069302459,1.64587210335954,1.66981494949853,0.428449110192545,0.256008884217029,0.516641671866362,0.487824871346387,0.540176170491192,0.474175822491676,0.264834650222089,0.603411159610963,0.558828811497798,0.641880947165865,13.7053173109963,4.45199924643442,3.96279997221824,3.99915772558918,3.82092474009599,4.60497618538874,0.563985832200813,0.545431010366206,0.0701825513023396,-0.855181188752278,0.954888517102463,-0.600626679697825,1.02586107073521,-0.608056816506817,1.00712079690506,-0.584576123140309,1.05558834646747,-0.767235567780177,0.839059921272801,1.22484271063566,1.07013739195826,1.36410502754305,1.31228964056004,1.41201115033455
"38",1,5186,7397.2215754207,1.63387075905875,1.61014082965818,1.77583624882107,1.65595594723256,1.70807681283157,0.416738112895482,0.274090126771183,0.55166741053245,0.438028294486402,0.591700142913869,0.458444358490829,0.285004662543627,0.661420810392247,0.487260519696696,0.733975278795695,12.9763177719101,4.37195387644677,3.39635493399169,4.19689827067049,4.29465572848283,5.24809428362943,0.579705872065505,0.62006860056136,0.0883199437168074,-0.633244929845619,0.832292926200927,-0.805594805067769,0.825695001499005,-0.630350459150728,0.967473632001848,-0.502277008684876,1.07095551145365,-0.742604413937913,0.935218461222117,1.21017122983207,1.08122765767161,1.43747748841994,1.23742281405509,1.53871970988322
"39",1,5191,7368.09149994283,1.6033184998839,1.57336456171595,1.71953367969934,1.64502976347069,1.68492820227851,0.408679028900081,0.277544529008116,0.481821838537307,0.438252276172551,0.57183216381549,0.447779995228991,0.28889438807897,0.549855954033361,0.487568887337163,0.697041240160171,12.1243495911777,4.19941063497718,4.2629622133661,4.52903157659203,3.89911718192092,4.1971191086924,0.549814599122937,0.610209802018602,0.072456948591388,-0.762413108950522,0.791764436335749,-0.621494963446919,0.96100068891193,-0.774239794831743,0.8895569402011,-0.569094660245975,1.04265979555535,-0.856444377855779,1.08510939987916,1.20050692412727,1.08345996746352,1.30234157018594,1.2377234198992,1.48586649048403
"40",1,5196,7465.76201239807,1.63829791132277,1.53602754883554,1.72513715788313,1.69313227611893,1.66749395668072,0.46795291512792,0.228095866865235,0.474244917924149,0.466796263552497,0.544104784026765,0.52950621289064,0.23427157526973,0.538674139124425,0.52783220129375,0.648502482235204,12.5443844583747,4.00097716776988,4.5624327701912,3.75972781295522,4.03598424776419,4.89502937422158,0.551343490958095,0.566716837317276,0.0949109637379514,-0.810276349773829,0.8346309601298,-0.684351591055926,0.863836133603858,-0.576711936696464,0.941600896271134,-0.516426449403053,1.09896581162908,-0.655772461924944,0.937815612530115,1.28037682948979,1.05488317097936,1.29016982816144,1.27860683272261,1.42055546946522
