"","chain","iter","deviance","lambda[1]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","reli.omega","tau[1,1]","tau[1,2]","tau[2,1]","tau[2,2]","tau[3,1]","tau[3,2]","tau[4,1]","tau[4,2]","tau[5,1]","tau[5,2]","theta[1]","theta[2]","theta[3]","theta[4]","theta[5]"
"228",1,728,7949.25489216905,0.626136617425986,0.41368201364447,0.599074107335979,0.468071170501813,0.987535661537256,0.656968658178565,-0.727636001254734,0.562854953157125,-0.652091006514738,0.62480154008817,-0.597150888630615,0.606893214545368,-0.496674055363755,0.678044891393544,-0.688700132671734,0.231839047538721,1.39204706368166,1.17113280841294,1.3588897860804,1.21909062065494,1.97522668280783
"229",1,729,7994.41865569753,0.64288820063342,0.474229392322182,0.536184467074456,0.473504091704424,0.973227356328758,0.657773517996795,-0.795293807837331,0.45756178861436,-0.785047846071536,0.536273913241688,-0.587016493329236,0.578054846729704,-0.516983771389465,0.578540888714663,-0.691208774732207,0.247593097451031,1.41330523851368,1.22489351654227,1.28749378273192,1.22420612486083,1.94717148710666
"230",1,730,7916.01708651107,0.522973619660913,0.485541349668003,0.528443215332873,0.475289815571609,0.962148167377698,0.638911804558212,-0.685540347708791,0.462613771840497,-0.729009234368558,0.539827838750562,-0.668644752857604,0.517980710000968,-0.469542794297478,0.503262104580062,-0.769349483975969,0.240765237889966,1.27350140686124,1.23575040223743,1.27925223183135,1.22590040878609,1.92572909598826
"231",1,731,7889.33678835856,0.458195747920978,0.461428105118957,0.547105194495018,0.44736203422799,0.93688212853686,0.619136073667183,-0.686784285466881,0.565089179022114,-0.693823823463795,0.50923369339724,-0.679815478234424,0.501752984191764,-0.519463966549157,0.504688767879472,-0.811857851556181,0.228399940068074,1.20994334341286,1.21291589619367,1.29932409384343,1.20013278966861,1.87774812277176
"232",1,732,7763.99120669035,0.473069310469754,0.451347259955845,0.556774022413378,0.42329827258931,0.956993750000855,0.620869834410609,-0.684860063121848,0.535482133922601,-0.707301874823585,0.532430366570087,-0.679412642325897,0.528263703186744,-0.486359658436609,0.592143160949016,-0.642731618779459,0.197294174489322,1.22379457250833,1.20371434906965,1.30999731203437,1.17918142757709,1.9158370375407
"233",1,733,7909.71998066243,0.427944694012273,0.472460349791681,0.583966623472503,0.533436576880536,1.09240526546061,0.659247997516011,-0.757072010326652,0.503710489849204,-0.731130124430344,0.514195181519363,-0.689527111403236,0.508182126110663,-0.451736932396375,0.595598129960399,-0.830289840911057,0.195143854730834,1.18313666113326,1.22321878212528,1.34101701732988,1.28455458155402,2.19334926400606
"234",1,734,7799.57417705618,0.444875197325233,0.487555784119006,0.535477222410701,0.488464270555897,1.06139419393737,0.645563912134999,-0.711814130073923,0.524429306134019,-0.717893636984391,0.530314885087314,-0.645216147837143,0.495173347642981,-0.493353874022844,0.576047753472355,-0.843820367543605,0.184125777343232,1.19791394119516,1.2377106426279,1.28673585572068,1.2385973436097,2.12655763492396
"235",1,735,7733.76490959298,0.540722545159937,0.47544437289957,0.570274896054514,0.499263162699301,1.05808648350631,0.664055814751174,-0.674413939619395,0.646332439187991,-0.633899606260018,0.544679053749464,-0.649774005223786,0.67956952778331,-0.438684245959278,0.636304213017896,-0.791039324759179,0.248620667423131,1.29238087084424,1.22604735172187,1.32521345706999,1.24926370562851,2.11954700657874
"236",1,736,7834.85055601651,0.53870700558303,0.477045865060901,0.595495107961047,0.487711829752753,1.02432481768588,0.661129680516374,-0.696007674858059,0.64622406080959,-0.630571869606355,0.533065155445827,-0.52982045234761,0.648683665218451,-0.318365341334296,0.716949252524814,-0.702341178862781,0.269015888632133,1.29020523786423,1.2275727573717,1.35461442360554,1.23786282888078,2.0492413321272
"237",1,737,7987.81273384229,0.497311023620454,0.416834901324225,0.543271046697369,0.477840767643225,0.933721887138359,0.622100874019725,-0.705717466827522,0.543678084482388,-0.634857369552939,0.543855860590637,-0.530103072376505,0.64878740747558,-0.38256176770957,0.623342900628343,-0.740478075912788,0.311853627824818,1.24731825421442,1.17375133496198,1.29514343017965,1.22833179922187,1.87183656252122
"238",1,738,7905.43868907526,0.436153555930915,0.359968001906767,0.560878814514424,0.487575769708986,0.917813381882548,0.60414212637796,-0.746590018746865,0.488390288429808,-0.647913368867944,0.552510793863046,-0.582421359233611,0.648189401052612,-0.372171484128506,0.647454114377831,-0.750359343520469,0.354038384718318,1.19022992435118,1.12957696239675,1.31458504457111,1.23773013120731,1.84238140396268
"239",1,739,8018.02127837371,0.480820862191754,0.38106751524664,0.582278095746176,0.453443890156413,0.883218904117999,0.607319915365392,-0.540544900021265,0.581277813313762,-0.694438280054279,0.504743929264987,-0.528040029991974,0.615037820787502,-0.294323929233206,0.741009132336092,-0.775346981427638,0.311282846618897,1.23118870151882,1.14521245117625,1.33904778078579,1.20561136152018,1.7800756325914
"240",1,740,8006.22312987223,0.43507621756217,0.282531718503886,0.537128063982528,0.395660945268454,0.995426973425595,0.583346673496168,-0.60456463913667,0.528084133116891,-0.666040124936721,0.588953138973478,-0.596751885047561,0.62824002611135,-0.322749196325778,0.616986601863597,-0.646708655980577,0.258358105277101,1.1892913150882,1.07982417196076,1.28850655711762,1.15654758361073,1.99087485942324
"241",1,741,7845.15876981443,0.437350527035942,0.275348904258494,0.562784875986745,0.380454626373477,0.980352632943975,0.581591121444887,-0.719019761184356,0.539136683520225,-0.607627991521504,0.672423928423192,-0.58840597821374,0.691751752132788,-0.489352114256078,0.635016227432252,-0.698816351985498,0.299155797452151,1.19127548349862,1.07581701907635,1.31672681663942,1.14474572272898,1.96109128492018
"242",1,742,7889.35339058939,0.446771420294777,0.301230146233791,0.558186458257203,0.374810764326235,1.00888738490943,0.591352616950803,-0.666522199594257,0.539672426859621,-0.667743083737433,0.573679435606003,-0.512842895671844,0.651789729761894,-0.408198788904583,0.569892655202479,-0.675675899212146,0.31031819445125,1.19960470199221,1.09073960100003,1.31157212218172,1.14048310905482,2.01785375542938
"243",1,743,7935.24962217819,0.437957357290396,0.323477465977884,0.529532917889627,0.38812011323463,0.957568093099626,0.581658383634704,-0.713262544663552,0.564644403637987,-0.621795173593404,0.646028190226972,-0.46105725472212,0.617171842636136,-0.433629264566028,0.539658901099205,-0.718909080040821,0.301443469053773,1.19180664680479,1.10463767099547,1.2804051111287,1.15063722229726,1.91693665292245
"244",1,744,7872.8561586271,0.444827797621542,0.335577914147638,0.422194969643659,0.343773657009215,0.9230204458158,0.549464743407622,-0.566685649314683,0.539910514920848,-0.563076297464673,0.634842616448242,-0.47862229761967,0.690883693665267,-0.464081956944121,0.61531747739944,-0.725051954429171,0.270986238381313,1.19787176953683,1.11261253646368,1.17824859239241,1.11818032725349,1.851966743394
"245",1,745,7978.69935919335,0.503462202356438,0.372091101578386,0.464288541834151,0.389000963948061,0.931217352529053,0.585952873788944,-0.762158177824642,0.640140206093935,-0.573726700831628,0.635663934905634,-0.518086669291071,0.71109360355433,-0.368840013030503,0.691743322111851,-0.741964876496661,0.268286808315824,1.25347418920159,1.13845178787382,1.21556385007848,1.15132174995252,1.86716575765122
"246",1,746,7988.45594312946,0.439088897316529,0.422644572144913,0.46000116074997,0.383143678371354,0.890448463566848,0.573950337018702,-0.785134254181954,0.532222364864642,-0.527617004033885,0.673261085377709,-0.463115940816131,0.611172533576881,-0.380041867303637,0.715064305736018,-0.711529170834531,0.300025314515251,1.19279905974665,1.17862843436356,1.21160106789132,1.14679907827593,1.79289846626856
"247",1,747,8013.66480035629,0.440886297579825,0.342538310106438,0.387955931028763,0.410631583514305,0.918894997367466,0.555734699944008,-0.749693223288908,0.515764707154047,-0.581051659727442,0.701288164724765,-0.532856637054893,0.697306126111912,-0.367180365630453,0.721275396261365,-0.692650638097033,0.322592056897642,1.19438072739365,1.11733249389057,1.15050980442039,1.16861829737947,1.84436801618696
"248",1,748,7912.56832478452,0.517691899980665,0.349684212134506,0.41468513310477,0.389486847216525,0.859851778350794,0.561710515401139,-0.816196341619857,0.536920173134772,-0.575726799606612,0.644262880818243,-0.490059131280619,0.699878486497401,-0.405879584467676,0.612983379287414,-0.69625320582834,0.232492308193385,1.26800490330559,1.12227904821613,1.17196375961812,1.15170000415467,1.73934508073302
"249",1,749,7863.36083085413,0.458654534194613,0.375908709402529,0.43147411909643,0.433475760142048,0.818040438672483,0.559008069037721,-0.719217687860084,0.499259022954584,-0.640530818497268,0.612053707960209,-0.496543570788725,0.675053706751289,-0.397448990823731,0.637322418696983,-0.695614104039212,0.251502878694733,1.21036398173728,1.14130735780468,1.18616991545004,1.18790123463073,1.66919015930347
"250",1,750,8079.98420562432,0.490557615939151,0.334994612178447,0.414046819764212,0.374163643126507,0.934897276419438,0.565053534851761,-0.726975591633322,0.504215503540397,-0.726059273741076,0.595685133216285,-0.403962916746085,0.640081245875661,-0.410988802821643,0.622258199200499,-0.689954977199311,0.27576755402565,1.2406467745559,1.11222139018859,1.17143476895686,1.1399984318377,1.87403291745648
"251",1,751,8044.77528477663,0.492360916640612,0.30943111087721,0.438975373319592,0.346896477963626,0.887956212392807,0.550711015647553,-0.657554387891187,0.578043560706486,-0.671015144807409,0.558894145420521,-0.500354452884371,0.70589596407119,-0.334567090361337,0.660563157981572,-0.60603696815563,0.274628221024499,1.24241927223518,1.0957476123787,1.19269937838108,1.12033716642357,1.78846623512698
"252",1,752,7953.97555036851,0.514369853691225,0.403829575501665,0.451037975817081,0.326950896926634,0.899141915077528,0.573950986167509,-0.736623669417525,0.572111573791004,-0.712225792187944,0.56565865579209,-0.595725973065576,0.726477469039501,-0.410921105814696,0.664950074838687,-0.713951213207845,0.295179543364771,1.26457634638633,1.16307832604985,1.20343525562917,1.10689688900113,1.80845618344928
"253",1,753,7831.94177589202,0.522305081665751,0.381447926052934,0.439449883186253,0.359829851568966,0.961634579575392,0.586792292887032,-0.720770808742441,0.581649054980717,-0.649329909791257,0.549210184137816,-0.624987783658514,0.686656631464101,-0.438690689970584,0.60776315933376,-0.691850519740922,0.251022776913696,1.27280259833387,1.14550252029008,1.19311619983241,1.12947752208014,1.92474106463514
"254",1,754,7864.32810706742,0.543002983576133,0.412068309827769,0.404802791180354,0.361887407574443,0.92036226614517,0.582666223698875,-0.721407465025944,0.563532601610258,-0.722558799715782,0.539659537559531,-0.601585129936569,0.571668478730923,-0.376563197508569,0.683236372277391,-0.68085559614547,0.338667490521292,1.29485224017258,1.16980029196431,1.16386529974741,1.13096249576095,1.84706670094387
"255",1,755,8008.27590769121,0.521752607467903,0.414484496637535,0.407490128029927,0.331356444663427,0.924501586379733,0.574751953216371,-0.677295249266243,0.585898480598608,-0.61024820429805,0.546862084098676,-0.58482933879666,0.657802603074447,-0.385610721494353,0.692157106156095,-0.665255130669814,0.308544364744205,1.27222578339956,1.17179739795287,1.16604820444185,1.10979709341999,1.85470318321864
"256",1,756,7900.63244028684,0.599347452613967,0.439099139889089,0.41312416574412,0.35990321978344,0.892587653510404,0.593890465656217,-0.794985972573828,0.541397516566131,-0.795387730276291,0.576124746198167,-0.509284939197229,0.678236639992748,-0.267261601342907,0.760711019963034,-0.621221773580133,0.30957298364614,1.35921736895485,1.19280805465134,1.17067157632178,1.12953032761049,1.79671271919921
"257",1,757,7992.78307564159,0.592614185789518,0.444072784270557,0.405420926145476,0.291469090431032,0.87178686566104,0.575836987402624,-0.766033226723062,0.550765457953102,-0.779147212243185,0.541755327213319,-0.521270273503122,0.611064780997063,-0.294397293452454,0.761785860084521,-0.687327860373925,0.323757184651954,1.35119157319897,1.1972006377298,1.16436612735666,1.08495423067669,1.7600123391391
"258",1,758,7946.89769207575,0.529865480965064,0.492132313844899,0.466762106020108,0.32302854293898,0.797645820529047,0.576599400116038,-0.718553176365695,0.505102743528346,-0.796808865234279,0.529412295145989,-0.554937062955635,0.66713083265517,-0.328151311236688,0.75730884128756,-0.690398407647003,0.33508707271999,1.28075742791834,1.24219421433033,1.21786686361633,1.10434743955328,1.63623885500746
"259",1,759,7867.4771561873,0.530553055836501,0.514546395370281,0.499036463149751,0.355568571594709,0.848970845473942,0.601759143840907,-0.740586976326954,0.493157140856466,-0.785440994814648,0.554313910597018,-0.613571170457152,0.536247619494816,-0.347946204505348,0.728011017152948,-0.632771064461898,0.367143898539306,1.28148654505745,1.26475799298855,1.24903739155301,1.1264290091059,1.72075149646474
"260",1,760,7991.71661058352,0.527991815219653,0.475712408897855,0.519231911830858,0.271821525669121,0.82513833701491,0.578551829771709,-0.73024118023675,0.488598521245837,-0.737283870241,0.558374430596701,-0.628154957846271,0.521156150667641,-0.422165012338686,0.643413370957491,-0.705812584045854,0.256395853255621,1.27877535693894,1.2263022959794,1.26960177826353,1.07388694181709,1.68085327521173
"261",1,761,7965.15068268545,0.495855731164006,0.440591366915747,0.526147735237501,0.241068256127782,0.779026789743047,0.552121784198432,-0.742612068678819,0.531418179290116,-0.729376769577289,0.605684728073492,-0.600586128682001,0.567019685852431,-0.447701505652848,0.624058338847021,-0.586090953085126,0.303546004856263,1.24587290612819,1.19412075260069,1.27683143929555,1.05811390411249,1.60688273913736
"262",1,762,8044.64491968324,0.423559465810352,0.438691477743883,0.579354179708352,0.212663949237686,0.807367148701443,0.547906245182362,-0.665064766850899,0.475759883442984,-0.711337651162581,0.58646896264493,-0.527069625532668,0.572287346561725,-0.442872750892103,0.564717455649777,-0.51136388683484,0.396192372304526,1.17940262107755,1.19245021264511,1.33565126554554,1.04522595530537,1.6518417128023
"263",1,763,8052.493407467,0.404730672415582,0.428456640978663,0.547308954613108,0.263272035925768,0.877017763441317,0.559640618735711,-0.575306767040974,0.540589313253787,-0.68469895246177,0.505566960034172,-0.49764177638753,0.589608580727001,-0.3459603136297,0.679342558775735,-0.551781969143507,0.355472967045376,1.16380691719397,1.18357509319872,1.29954709179969,1.0693121649005,1.76916015739161
"264",1,764,8026.57559296671,0.384703748868082,0.359176825858917,0.604503539696404,0.282690994005674,0.875270552202282,0.5568070760603,-0.614715220410211,0.557917613816257,-0.636239995785718,0.575952276193826,-0.533419336127683,0.605584657985633,-0.415578937637971,0.72339242155384,-0.634505498434681,0.4156718873122,1.14799697439316,1.12900799223409,1.36542452950548,1.07991419809192,1.76609853955249
"265",1,765,8106.70830224591,0.437224863955146,0.340699664194186,0.610291091707111,0.219025677612217,0.96927860517639,0.570389705319713,-0.610870466845493,0.492121673861629,-0.647163853085216,0.569127717016783,-0.58330017230434,0.667989085412165,-0.407839996258307,0.589992111363499,-0.632562303256841,0.384257317056098,1.1911655816606,1.11607626118203,1.37245521661706,1.04797224745349,1.93950101445269
"266",1,766,8149.96827432444,0.437506062006402,0.339843947874428,0.61306746567166,0.236266096279964,0.932456029549721,0.567069411867174,-0.742223624738608,0.480336922110821,-0.708038254144781,0.553869943995396,-0.568220997467582,0.672045900678805,-0.403537872990079,0.598516092392693,-0.613200247647939,0.35799624855491,1.19141155429235,1.11549390890688,1.37585171746507,1.05582166825137,1.86947424704363
"267",1,767,7997.74078914188,0.507604655609956,0.319027273331532,0.594846561944865,0.287701487477698,1.01098888862688,0.596752036534462,-0.782924209603249,0.454061575002665,-0.665911836279414,0.580636045923074,-0.58146298436305,0.6375702925728,-0.365905946021762,0.742993100754261,-0.63379400173482,0.402625803157398,1.2576624863969,1.10177840112935,1.35384243225763,1.08277214589688,2.02209853292702
"268",1,768,7919.74244756009,0.541805545453473,0.285419206662752,0.567764233276155,0.279027090119231,1.00174603715149,0.588805742387122,-0.826972684349788,0.470646083785409,-0.667813554041369,0.589206095145082,-0.444275718175073,0.701597124085218,-0.3662892176439,0.739532755423831,-0.646018463278391,0.399196596647999,1.29355324908414,1.081464123532,1.32235622458766,1.07785611702041,2.00349512294872
"269",1,769,8079.0486006951,0.539031954609488,0.341274832049901,0.572350228133259,0.348268009622809,0.983983112090273,0.608018785690298,-0.726127322006013,0.459048457055849,-0.54624529386907,0.603871005558595,-0.439206275757884,0.703903446386434,-0.396338778732978,0.622359943521625,-0.646343987615678,0.381773410177354,1.29055544809013,1.11646851099069,1.32758478364419,1.12129060652663,1.96822276487886
"270",1,770,8016.18918267665,0.500477151903351,0.338481201030054,0.591004954181481,0.345217131702601,1.00621755046392,0.607417447670281,-0.741081865025355,0.495001657347322,-0.547300982787793,0.597971041300132,-0.44574754137827,0.688746927394677,-0.415461862883734,0.63270597692133,-0.672986281916387,0.357088145717561,1.25047737957729,1.11456952345075,1.34928685586705,1.11917486802097,2.01247375886162
"271",1,771,8008.93699366246,0.529425206049687,0.347770061081928,0.52494809223643,0.365554295816533,0.940344302828816,0.594599785241243,-0.712272587142883,0.506246091661617,-0.601550967193197,0.617672379727814,-0.635729538952087,0.63803186371989,-0.526384073553609,0.622979683794934,-0.554211762043535,0.364827130397702,1.28029104880075,1.12094401538493,1.27557049954267,1.13362994318992,1.88424740786261
"272",1,772,7930.8371972376,0.522316289367791,0.286467163279902,0.458480167949782,0.388446615896374,0.896709943296427,0.565778057702099,-0.71000415343573,0.503078290538756,-0.703385219532746,0.585361019346527,-0.605563266356926,0.652660788544325,-0.498864047489356,0.529083867258219,-0.653364162628176,0.354114593165016,1.27281430613894,1.08206343563763,1.21020406440326,1.15089077340135,1.80408872240668
"273",1,773,8024.44772941294,0.465033171410623,0.356171769750348,0.446737815092145,0.312548715634682,0.862846220966467,0.54420729279879,-0.706088458133885,0.521044761019505,-0.716921730974943,0.492600770711309,-0.561555410970893,0.628658475181454,-0.427255939641615,0.53891653997764,-0.594212877745847,0.373481618225554,1.21625585051222,1.12685832956709,1.1995746754333,1.09768669964489,1.74450360103611
"274",1,774,8097.32269139372,0.494151727616513,0.423304686308051,0.442551991822285,0.2281507349257,0.866361400333188,0.546471730458242,-0.706284197361155,0.485712997371197,-0.698156913687919,0.602418834884585,-0.574934709044992,0.603461202096888,-0.45871944211693,0.564199636150696,-0.623661131752636,0.385239679810542,1.24418592990638,1.17918685745036,1.19585226546587,1.05205275784714,1.75058207598728
"275",1,775,7984.89726081711,0.477810560544698,0.431792499413752,0.434331016242968,0.231058713078575,0.899922161822975,0.550570039599111,-0.802527871820343,0.555188987586333,-0.659938828614934,0.558530513247181,-0.518194905518383,0.66293311038612,-0.428709562893513,0.562753485573704,-0.607852098775024,0.364955002385003,1.22830293176804,1.18644476254998,1.18864343167065,1.05338812888953,1.80985989734014
"276",1,776,8023.74923026152,0.431836174124691,0.388555141037853,0.422192697333311,0.27783342091777,0.874119586191427,0.53418207079098,-0.760892731249663,0.549142882988488,-0.694149126012121,0.583632679757639,-0.564328772138544,0.633984348332944,-0.41377688027178,0.611725772493196,-0.65040720190157,0.357423156444912,1.18648248128265,1.15097509762695,1.17824667368158,1.07719140977887,1.76408505096347
"277",1,777,7859.42965932611,0.39290877814743,0.470298273242528,0.415494381097282,0.251258823636003,0.8896773814312,0.539367763521725,-0.702730202854224,0.534115545714524,-0.586578205732898,0.730629557546254,-0.56144581777463,0.657221059276218,-0.402530436733951,0.725363372273779,-0.665988070595973,0.368218281816077,1.15437730794531,1.2211804658149,1.17263558072341,1.06313099645495,1.79152584303028
"278",1,778,7970.92992065695,0.404001675240776,0.458025954411623,0.408252842405751,0.200776845330202,0.878532847666405,0.524740757800228,-0.728863906556065,0.513279872938232,-0.560991344476886,0.706400016347711,-0.50527886633052,0.74011496149286,-0.387778536036569,0.638167220547258,-0.646604193704213,0.27416037781567,1.16321735359735,1.20978777491468,1.16667038333237,1.04031134162075,1.77181996442884
"279",1,779,7905.6976539041,0.428939293515155,0.387284299002997,0.425631363198523,0.268184904378699,0.914105148987092,0.540292406349519,-0.725376666325809,0.523355015042571,-0.536063882902472,0.676747896436173,-0.451029282952371,0.67377701741714,-0.316245222820118,0.705808478481153,-0.662079200300629,0.366679684859807,1.18398891752128,1.14998912825424,1.18116205733823,1.07192314293661,1.83558822340471
"280",1,780,7909.70273708745,0.444978404025503,0.354306871247074,0.413698887330913,0.202982802647588,0.954451704420465,0.529140756717294,-0.728643822787417,0.451770370792463,-0.632689158324147,0.698793725611759,-0.513742882192274,0.669052288193314,-0.362565156405937,0.748035874653902,-0.634589694535978,0.405286118732159,1.19800578004908,1.12553335901289,1.17114676937884,1.04120201817067,1.91097805607113
"281",1,781,7943.06007005951,0.474506197739998,0.319045631510736,0.394399344129591,0.282544622064218,0.940785322725534,0.537648224594196,-0.736986292232721,0.590698464705655,-0.618481895736158,0.553038787791138,-0.520869498797632,0.621883233735021,-0.395248197836994,0.732613250697756,-0.635203669747188,0.413265171967734,1.22515613169367,1.10179011498608,1.15555084264985,1.07983146345741,1.88507702345579
"282",1,782,7879.8450516154,0.470827224931156,0.411532952767393,0.346218377035789,0.297033894332224,1.01506013341627,0.563510038859449,-0.654313952530172,0.583184200038633,-0.610611034295441,0.619958717814365,-0.581555456170724,0.598619826171962,-0.334357385079146,0.732414650100057,-0.631775170298078,0.416712198586401,1.22167827573637,1.16935937121345,1.1198671645973,1.08822913438217,2.03034707445106
"283",1,783,7957.66849385592,0.397086081239117,0.449226066861308,0.292153275114573,0.291777503392499,1.03662688845602,0.548958184336948,-0.651945439712628,0.576685414320146,-0.641534120246461,0.599152537581788,-0.584255308330019,0.516180222424341,-0.255578619359329,0.774035060126141,-0.657349815111732,0.405078626465881,1.15767735591384,1.20180405914768,1.08535353616017,1.08513411148596,2.07459530587001
"284",1,784,8007.00219841327,0.418432820852583,0.428826522782117,0.31563185852209,0.332281305736431,1.07757741243378,0.569671928687697,-0.677845656473634,0.619806837313524,-0.604685749739605,0.567538855297384,-0.647114568626988,0.529014428085631,-0.265542516556256,0.72563131766921,-0.664871344570882,0.412419512672434,1.17508602556665,1.1838921866414,1.09962347011411,1.11041086614191,2.16117307978748
"285",1,785,7986.68095524895,0.376386627929975,0.333597392932663,0.342050065851109,0.280979254665607,1.14116332231428,0.550422384771533,-0.647114815111886,0.55720541833762,-0.540682071192156,0.588263252055259,-0.670954589901616,0.539538742395278,-0.302938540904208,0.766539061028516,-0.645823537985876,0.538126215396595,1.1416668936845,1.11128722057147,1.11699824754875,1.07894934155244,2.30225372819536
"286",1,786,8048.93553624511,0.41338163413551,0.282229302904451,0.392973744769281,0.28123806436755,1.09533991707285,0.548615344195287,-0.579327495153519,0.565643303269815,-0.496901220978962,0.668070028107828,-0.534822579565941,0.56286090738697,-0.356756366287186,0.719206317512698,-0.591734560364489,0.411739609232536,1.17088437544054,1.07965337941793,1.15442836407799,1.07909484884921,2.19976953393315
"287",1,787,8104.04177468184,0.388159013782913,0.321340647337798,0.402944320109582,0.291078656352527,1.06889330236846,0.550070032594341,-0.638195645755338,0.586040514688544,-0.705353541131262,0.668954720165198,-0.637184386858061,0.540005832402224,-0.31715570653046,0.780036847126429,-0.650043420152221,0.397130304084724,1.15066741998092,1.10325981163147,1.16236412510857,1.08472678418399,2.14253289184815
"288",1,788,8085.74780933082,0.461034338284856,0.380715657853815,0.334775669260124,0.333873432017255,1.11400201217135,0.579389449909012,-0.644121608386263,0.520824132928518,-0.666468546433086,0.621279634523276,-0.508013000050565,0.629881502182378,-0.348125702456274,0.736287767833314,-0.56308109904919,0.384641318995045,1.21255266107775,1.14494441213506,1.11207474872856,1.11147146860698,2.24100048312181
"289",1,789,7819.79277572204,0.506492004501308,0.379906135681206,0.36864178069017,0.335844694626479,1.0799628308598,0.587915237928387,-0.730734814224541,0.495806029373766,-0.676840842798144,0.549684988387955,-0.613676737694888,0.596097165157782,-0.39730021256837,0.739532609677645,-0.653830741708456,0.386354183902174,1.25653415062375,1.14432867192823,1.13589676247042,1.11279165890875,2.16631971603872
"290",1,790,7981.13197018479,0.515007196393398,0.320005994686653,0.335346742290074,0.379114109455271,1.06290732834483,0.577150442196167,-0.577165159899984,0.599470022745367,-0.716626244186827,0.566986081613064,-0.607166511606953,0.612761604424679,-0.345489703034116,0.717467025257838,-0.66416434734055,0.382476064061693,1.26523241233699,1.10240383663539,1.11245743756457,1.14372750798806,2.12977198864914
"291",1,791,7818.82403749036,0.537661825841388,0.332866491778344,0.332177621013943,0.304595478137839,1.01523218615268,0.559982165396716,-0.600580781982484,0.577650445792338,-0.66264259736525,0.616665162901979,-0.616219667481275,0.602139602274149,-0.382617591657072,0.74881423250169,-0.627303374126296,0.420703970566181,1.2890802389671,1.11080010134882,1.11034197190248,1.09277840530202,2.03069639180034
"292",1,792,7922.65644010706,0.574478096909452,0.306328701081146,0.389426834600197,0.340928726912581,1.10003985140226,0.595161939961425,-0.640074179813088,0.655254303947297,-0.578544310403753,0.553745309239352,-0.531076893926334,0.570409030792808,-0.24906138388852,0.738674158077334,-0.628120553255498,0.382975883580283,1.33002508382871,1.09383727310606,1.15165325950673,1.11623239683423,2.2100876746731
"293",1,793,8054.47835662337,0.512955586889298,0.282327379530363,0.459512232810285,0.325481583749505,1.06417793052365,0.58309502808089,-0.613176841001957,0.622547322413174,-0.54273276548105,0.625583998130237,-0.442402021826392,0.647850203111772,-0.36434428892584,0.791185543763231,-0.514935244567889,0.456601868223606,1.26312343412094,1.07970874923248,1.21115149210229,1.10593826136009,2.13247466781361
"294",1,794,8012.88534109241,0.442273978134193,0.343581133766764,0.459859780108573,0.301102474016052,1.10701746888919,0.584815518784982,-0.614753454173939,0.637168798181382,-0.585390289613544,0.599279975638207,-0.580579580112038,0.657687268437256,-0.311752106344937,0.780109510572937,-0.578035764413777,0.476063662630472,1.19560627173464,1.11804799548045,1.2114710173615,1.09066269985859,2.22548767642583
"295",1,795,7868.56865997619,0.423445917803803,0.314128575046571,0.543454853619562,0.24821733644235,1.04722536094266,0.570380601791621,-0.638431826754284,0.603529641270983,-0.611481193176032,0.601343114355585,-0.452624589983418,0.651320369237311,-0.368059753820874,0.805618346711353,-0.519034143104592,0.514495092113905,1.17930644530471,1.09867676166079,1.29534317792266,1.06161184611053,2.09668095660149
"296",1,796,7875.04013860074,0.427606458413574,0.239013533536893,0.502482641638177,0.290583489559034,1.06469698519784,0.560343322112832,-0.690781537564349,0.572885767273162,-0.602077561535941,0.576880085042834,-0.414629392209029,0.64131538811908,-0.371802193862015,0.554302504704066,-0.52486928522115,0.419078474613506,1.182847283277,1.05712746921379,1.25248880514768,1.0844387644043,2.13357967028937
"297",1,797,8043.63842433875,0.395346803832057,0.264922424671786,0.456836342548766,0.274286036077007,1.0805707263562,0.549979209055451,-0.692095062259686,0.556246169190392,-0.627008533986417,0.644066778935557,-0.458326152927074,0.651495703587656,-0.393410636396149,0.572172512219382,-0.573120545231809,0.461045525131461,1.15629909530022,1.07018389109398,1.20869944387333,1.07523282958684,2.16763309465797
"298",1,798,8143.94056780199,0.449100811109279,0.200704148612819,0.531295181005511,0.301153872446299,1.07819772679061,0.567321080450971,-0.708911465628887,0.573166304013342,-0.666346369602733,0.543594439527875,-0.437020884877683,0.697334835312367,-0.382394268524007,0.563708710943072,-0.594568333371252,0.326996195232706,1.20169153853901,1.0402821552704,1.28227456935968,1.0906936548894,2.16251033805643
"299",1,799,8106.94076814693,0.505256739968184,0.252168865963395,0.428018991716614,0.281974716321718,1.02808001499009,0.554665555691481,-0.685697276799,0.570577508116204,-0.699863308010561,0.49932287699476,-0.430719360090849,0.689459696775687,-0.367473878070235,0.630271073698918,-0.645788006458306,0.367139925638801,1.25528437328328,1.06358913696126,1.18320025727011,1.07950974064471,2.05694851722202
"300",1,800,8033.30159470764,0.391958641725926,0.249931896800934,0.407191220026658,0.317143011862939,0.980050613777782,0.524036543803486,-0.652597968524713,0.532040050705637,-0.748735908093541,0.495294559343566,-0.450411940772574,0.688218596587153,-0.393212352310672,0.631020739099303,-0.660456177609226,0.39878909764533,1.15363157682363,1.06246595303851,1.1658046896668,1.1005796899735,1.96049920556621
